cpg,beta,se,p,i2,p_het,details
cg27427491,-0.26374,0.0327,7.66E-16,,,
cg16541222,0.18583,0.0231,7.69E-16,,,
cg21824343,-0.23966,0.0297,7.71E-16,,,
cg24048361,-0.25689,0.0319,7.77E-16,,,
cg16138602,0.31361,0.0389,7.78E-16,,,
cg25230363,-0.24954,0.031,7.81E-16,,,
cg08863777,0.21401,0.0266,7.83E-16,,,
cg04676766,-0.269,0.0334,7.86E-16,,,
cg02654940,0.16236,0.0202,7.87E-16,,,
cg21511321,-0.1346,0.0167,7.89E-16,,,
cg07307388,-0.18489,0.023,7.91E-16,,,
cg11485465,0.21508,0.0267,7.93E-16,,,
cg00317626,-0.40223,0.0499,7.94E-16,,,
cg11231349,-0.34036,0.0423,7.94E-16,,,
cg00995986,0.40457,0.0502,7.94E-16,,,
cg27101899,-0.24384,0.0303,7.95E-16,,,
cg13826290,-0.16831,0.0209,7.96E-16,,,
cg02046854,-0.17728,0.022,7.96E-16,,,
cg01369033,-0.21998,0.0273,7.98E-16,,,
cg05807420,0.19449,0.0241,8.01E-16,,,
cg18120576,-0.40393,0.0502,8.03E-16,,,
cg00319595,-0.2057,0.0255,8.09E-16,,,
cg11117438,-0.46194,0.0574,8.10E-16,,,
cg12162450,0.34458,0.0428,8.13E-16,,,
cg06796713,0.37131,0.0461,8.14E-16,,,
cg01312546,-0.25185,0.0313,8.16E-16,,,
cg26674402,-0.21093,0.0262,8.16E-16,,,
cg18231229,-0.19627,0.0244,8.19E-16,,,
cg11335323,-0.27711,0.0344,8.21E-16,,,
cg10691109,-0.39219,0.0487,8.22E-16,,,
cg02055607,-0.18779,0.0233,8.23E-16,,,
cg10296867,-0.22493,0.0279,8.24E-16,,,
cg04435420,-0.25917,0.0322,8.26E-16,,,
cg05925894,-0.29444,0.0366,8.27E-16,,,
cg01062443,-0.14556,0.0181,8.27E-16,,,
cg18391972,-0.2759,0.0343,8.27E-16,,,
cg01286319,-0.37956,0.0472,8.28E-16,,,
cg18051762,-0.12423,0.0154,8.28E-16,,,
cg02990474,-0.28294,0.0351,8.29E-16,,,
cg09730795,0.1599,0.0199,8.30E-16,,,
cg16406611,-0.235,0.0292,8.30E-16,,,
cg26385097,-0.2735,0.034,8.32E-16,,,
cg07166291,-0.17613,0.0219,8.32E-16,,,
cg13585927,0.31934,0.0397,8.32E-16,,,
cg11366363,-0.38441,0.0478,8.34E-16,,,
cg08891559,0.21615,0.0269,8.35E-16,,,
cg25806190,-0.1202,0.0149,8.35E-16,,,
cg23188430,0.10712,0.0133,8.37E-16,,,
cg24866363,0.23842,0.0296,8.42E-16,,,
cg09226596,-0.29472,0.0366,8.45E-16,,,
cg00948250,-0.42475,0.0528,8.45E-16,,,
cg16609995,-0.28363,0.0352,8.47E-16,,,
cg19542445,-0.31066,0.0386,8.48E-16,,,
cg16664617,-0.17316,0.0215,8.48E-16,,,
cg24926185,-0.18786,0.0233,8.48E-16,,,
cg12397205,-0.1924,0.0239,8.51E-16,,,
cg27353689,-0.13574,0.0169,8.51E-16,,,
cg16136290,-0.2457,0.0305,8.52E-16,,,
cg14636077,0.20068,0.0249,8.52E-16,,,
cg14547895,0.18269,0.0227,8.54E-16,,,
cg14844341,0.29964,0.0372,8.54E-16,,,
cg26951888,-0.2405,0.0299,8.54E-16,,,
cg05392263,-0.3961,0.0492,8.55E-16,,,
cg05004855,-0.18522,0.023,8.57E-16,,,
cg23705989,-0.18131,0.0225,8.58E-16,,,
cg03316934,-0.26357,0.0328,8.60E-16,,,
cg06970090,0.27327,0.034,8.60E-16,,,
cg19699200,-0.1214,0.0151,8.62E-16,,,
cg22740603,-0.19491,0.0242,8.62E-16,,,
cg25551219,-0.20372,0.0253,8.63E-16,,,
cg06149671,-0.23125,0.0287,8.64E-16,,,
cg22171145,-0.21449,0.0267,8.67E-16,,,
cg11173131,-0.14935,0.0186,8.68E-16,,,
cg26384993,-0.22091,0.0275,8.71E-16,,,
cg06432036,0.24551,0.0305,8.74E-16,,,
cg21396630,-0.27619,0.0343,8.75E-16,,,
cg02635726,-0.27203,0.0338,8.76E-16,,,
cg18998543,-0.19859,0.0247,8.78E-16,,,
cg26950947,0.21476,0.0267,8.82E-16,,,
cg00187692,-0.24985,0.0311,8.86E-16,,,
cg09874127,-0.30335,0.0377,8.88E-16,,,
cg24407086,-0.12786,0.0159,8.89E-16,,,
cg13962286,-0.15785,0.0196,8.91E-16,,,
cg22119466,-0.18663,0.0232,8.93E-16,,,
cg13726166,-0.28362,0.0353,8.93E-16,,,
cg17547864,-0.21111,0.0263,8.94E-16,,,
cg11215486,-0.17318,0.0215,8.97E-16,,,
cg06793600,-0.11519,0.0143,8.97E-16,,,
cg01078048,-0.27503,0.0342,8.98E-16,,,
cg20610181,-0.23121,0.0288,8.99E-16,,,
cg17848681,-0.20667,0.0257,8.99E-16,,,
cg05999364,-0.3131,0.0389,9.00E-16,,,
cg22494725,-0.34849,0.0433,9.02E-16,,,
cg15641657,0.15089,0.0188,9.03E-16,,,
cg20039983,-0.33041,0.0411,9.03E-16,,,
cg05694021,-0.48747,0.0606,9.03E-16,,,
cg12494603,-0.18284,0.0227,9.04E-16,,,
cg01655427,0.18052,0.0225,9.05E-16,,,
cg18013789,0.30366,0.0378,9.05E-16,,,
cg07270872,-0.3082,0.0383,9.06E-16,,,
cg14118473,-0.42914,0.0534,9.06E-16,,,
cg19481287,-0.2917,0.0363,9.06E-16,,,
cg04706600,-0.23774,0.0296,9.08E-16,,,
cg05412396,0.26274,0.0327,9.11E-16,,,
cg11704490,0.36062,0.0449,9.13E-16,,,
cg09394128,-0.33746,0.042,9.15E-16,,,
cg12400610,0.24826,0.0309,9.15E-16,,,
cg18937934,-0.27324,0.034,9.15E-16,,,
cg12912920,0.1949,0.0243,9.20E-16,,,
cg23273465,-0.1909,0.0238,9.20E-16,,,
cg26417427,-0.16583,0.0206,9.20E-16,,,
cg23934075,-0.28098,0.035,9.20E-16,,,
cg24142603,0.22237,0.0277,9.21E-16,,,
cg22723675,0.24307,0.0302,9.25E-16,,,
cg04233537,-0.18004,0.0224,9.27E-16,,,
cg19356311,-0.21276,0.0265,9.28E-16,,,
cg06631944,-0.26541,0.033,9.29E-16,,,
cg13716026,-0.31255,0.0389,9.35E-16,,,
cg08224307,-0.19661,0.0245,9.36E-16,,,
cg22511775,-0.38346,0.0477,9.36E-16,,,
cg08770034,-0.19208,0.0239,9.36E-16,,,
cg18681014,-0.44897,0.0559,9.39E-16,,,
cg09619751,-0.35628,0.0443,9.39E-16,,,
cg14577707,-0.47311,0.0589,9.39E-16,,,
cg08042322,-0.16403,0.0204,9.42E-16,,,
cg15898874,-0.30976,0.0386,9.43E-16,,,
cg03815147,-0.21985,0.0274,9.45E-16,,,
cg24518098,-0.18617,0.0232,9.46E-16,,,
cg07704235,0.20424,0.0254,9.47E-16,,,
cg04203950,-0.12925,0.0161,9.47E-16,,,
cg25936358,-0.49419,0.0615,9.50E-16,,,
cg26680502,0.23896,0.0297,9.51E-16,,,
cg12909925,-0.15694,0.0195,9.52E-16,,,
cg21531604,0.1814,0.0226,9.52E-16,,,
cg01779323,-0.14098,0.0176,9.56E-16,,,
cg26023087,0.30897,0.0385,9.57E-16,,,
cg11343506,0.17884,0.0223,9.57E-16,,,
cg00547365,-0.06594,0.0082,9.57E-16,,,
cg03890167,0.18136,0.0226,9.57E-16,,,
cg13429168,-0.52141,0.0649,9.60E-16,,,
cg15189764,-0.13483,0.0168,9.61E-16,,,
cg03502889,0.21206,0.0264,9.62E-16,,,
cg14902389,-0.19568,0.0244,9.63E-16,,,
cg18118249,-0.22347,0.0278,9.64E-16,,,
cg26314534,0.30283,0.0377,9.65E-16,,,
cg04335714,-0.18607,0.0232,9.66E-16,,,
cg20405384,-0.14828,0.0185,9.68E-16,,,
cg24164563,0.2127,0.0265,9.70E-16,,,
cg18031596,0.17194,0.0214,9.72E-16,,,
cg15261730,-0.32051,0.0399,9.72E-16,,,
cg26248586,-0.42789,0.0533,9.72E-16,,,
cg15592816,-0.41914,0.0522,9.73E-16,,,
cg20161791,0.19721,0.0246,9.75E-16,,,
cg10620434,-0.34637,0.0431,9.77E-16,,,
cg25789916,0.39754,0.0495,9.80E-16,,,
cg05981379,-0.31878,0.0397,9.80E-16,,,
cg16204414,-0.45961,0.0572,9.81E-16,,,
cg02203714,-0.25502,0.0318,9.83E-16,,,
cg14629665,-0.22267,0.0277,9.88E-16,,,
cg06482498,0.20367,0.0254,9.88E-16,,,
cg13113525,0.2255,0.0281,9.97E-16,,,
cg08784966,-0.11831,0.0147,9.99E-16,,,
cg12831208,-0.32432,0.0404,1.00E-15,,,
cg11663667,0.21154,0.0264,1.00E-15,,,
cg01970716,-0.34226,0.0426,1.01E-15,,,
cg09932730,-0.29907,0.0373,1.01E-15,,,
cg15059639,-0.20673,0.0258,1.01E-15,,,
cg14562060,0.22995,0.0287,1.01E-15,,,
cg09856367,0.23944,0.0298,1.01E-15,,,
cg23691090,-0.25416,0.0317,1.01E-15,,,
cg19095187,0.36143,0.045,1.01E-15,,,
cg13808198,0.22529,0.0281,1.01E-15,,,
cg00101940,-0.35813,0.0446,1.02E-15,,,
cg03339537,0.44858,0.0559,1.02E-15,,,
cg26872780,-0.26018,0.0324,1.02E-15,,,
cg25891078,0.24916,0.0311,1.02E-15,,,
cg04350571,-0.31675,0.0395,1.02E-15,,,
cg16070743,-0.21394,0.0267,1.02E-15,,,
cg05502283,-0.281,0.035,1.03E-15,,,
cg19551055,0.25092,0.0313,1.03E-15,,,
cg23985447,0.28812,0.0359,1.03E-15,,,
cg05063670,0.16271,0.0203,1.03E-15,,,
cg17229173,0.22882,0.0285,1.03E-15,,,
cg21119074,0.19774,0.0246,1.03E-15,,,
cg26166817,0.25451,0.0317,1.03E-15,,,
cg10814646,-0.20202,0.0252,1.04E-15,,,
cg01172682,0.22337,0.0278,1.04E-15,,,
cg16440561,0.379,0.0472,1.04E-15,,,
cg16047868,-0.25875,0.0323,1.04E-15,,,
cg07554771,-0.45152,0.0563,1.04E-15,,,
cg14148088,-0.35704,0.0445,1.04E-15,,,
cg13194638,-0.26774,0.0334,1.04E-15,,,
cg12814335,-0.34666,0.0432,1.05E-15,,,
cg00719439,-0.14798,0.0185,1.05E-15,,,
cg22881033,-0.21203,0.0264,1.05E-15,,,
cg00246451,0.14039,0.0175,1.06E-15,,,
cg19907380,-0.26451,0.033,1.06E-15,,,
cg06623668,-0.31734,0.0396,1.06E-15,,,
cg04910662,0.36473,0.0455,1.06E-15,,,
cg15990216,-0.19898,0.0248,1.06E-15,,,
cg02389590,0.31895,0.0398,1.06E-15,,,
cg18564075,-0.1005,0.0125,1.06E-15,,,
cg10318744,0.20009,0.0249,1.06E-15,,,
cg18217706,-0.27934,0.0348,1.06E-15,,,
cg03105091,-0.21657,0.027,1.06E-15,,,
cg10888399,-0.42068,0.0525,1.06E-15,,,
cg01273232,0.35853,0.0447,1.06E-15,,,
cg17593472,-0.24392,0.0304,1.06E-15,,,
cg20090782,-0.24442,0.0305,1.07E-15,,,
cg06605053,-0.23907,0.0298,1.07E-15,,,
cg01179095,-0.23441,0.0292,1.07E-15,,,
cg21570709,-0.19579,0.0244,1.07E-15,,,
cg13802942,-0.1772,0.0221,1.07E-15,,,
cg21005218,0.22453,0.028,1.07E-15,,,
cg12105382,-0.4482,0.0559,1.07E-15,,,
cg17946714,-0.25496,0.0318,1.07E-15,,,
cg05279413,-0.15815,0.0197,1.08E-15,,,
cg11279294,0.21478,0.0268,1.08E-15,,,
cg24859433,-0.2645,0.033,1.08E-15,,,
cg13480549,-0.18746,0.0234,1.08E-15,,,
cg25953417,-0.22083,0.0275,1.08E-15,,,
cg21118486,-0.24557,0.0306,1.08E-15,,,
cg14559176,-0.21758,0.0271,1.08E-15,,,
cg10938486,-0.19598,0.0244,1.09E-15,,,
cg03480337,0.39194,0.0489,1.09E-15,,,
cg06323896,-0.2158,0.0269,1.09E-15,,,
cg15347348,0.15449,0.0193,1.09E-15,,,
cg15540096,-0.20096,0.0251,1.09E-15,,,
cg25924274,-0.30357,0.0379,1.09E-15,,,
cg15639951,-0.25177,0.0314,1.10E-15,,,
cg03650550,-0.23103,0.0288,1.10E-15,,,
cg11755372,-0.27482,0.0343,1.10E-15,,,
cg22967717,-0.3899,0.0486,1.10E-15,,,
cg11932158,-0.3981,0.0497,1.10E-15,,,
cg12127863,0.12406,0.0155,1.10E-15,,,
cg18226915,-0.37749,0.0471,1.10E-15,,,
cg03646261,0.26646,0.0332,1.11E-15,,,
cg14900154,-0.20662,0.0258,1.11E-15,,,
cg21920871,-0.21145,0.0264,1.11E-15,,,
cg10135474,-0.16874,0.0211,1.11E-15,,,
cg02319318,-0.23755,0.0296,1.11E-15,,,
cg21140931,-0.338,0.0422,1.11E-15,,,
cg00830252,-0.31921,0.0398,1.12E-15,,,
cg06192085,-0.20285,0.0253,1.12E-15,,,
cg08050305,-0.38834,0.0485,1.12E-15,,,
cg14547509,-0.33872,0.0423,1.12E-15,,,
cg15280363,-0.27091,0.0338,1.13E-15,,,
cg12389397,-0.13807,0.0172,1.13E-15,,,
cg05208396,0.1697,0.0212,1.14E-15,,,
cg14790107,0.1702,0.0212,1.14E-15,,,
cg27200630,-0.51695,0.0645,1.14E-15,,,
cg11828163,-0.26027,0.0325,1.14E-15,,,
cg17222682,-0.23675,0.0296,1.14E-15,,,
cg07128124,-0.1497,0.0187,1.15E-15,,,
cg19224164,-0.20543,0.0256,1.15E-15,,,
cg19494818,-0.25658,0.032,1.15E-15,,,
cg26576053,-0.10567,0.0132,1.15E-15,,,
cg02964555,0.39418,0.0492,1.15E-15,,,
cg15748006,0.28528,0.0356,1.15E-15,,,
cg18912530,-0.26155,0.0327,1.15E-15,,,
cg10819493,-0.12602,0.0157,1.16E-15,,,
cg23046847,-0.25639,0.032,1.16E-15,,,
cg00061695,0.1579,0.0197,1.16E-15,,,
cg08006956,-0.18009,0.0225,1.16E-15,,,
cg12938128,0.19198,0.024,1.16E-15,,,
cg12441957,-0.21537,0.0269,1.16E-15,,,
cg12236164,0.38222,0.0477,1.17E-15,,,
cg18776472,-0.17951,0.0224,1.18E-15,,,
cg17611512,-0.2832,0.0354,1.18E-15,,,
cg11238995,0.24233,0.0303,1.18E-15,,,
cg16419418,-0.19086,0.0238,1.18E-15,,,
cg02068171,0.23041,0.0288,1.18E-15,,,
cg25449440,0.35796,0.0447,1.18E-15,,,
cg06161540,-0.16245,0.0203,1.18E-15,,,
cg26191586,0.15441,0.0193,1.18E-15,,,
cg09219364,-0.36752,0.0459,1.18E-15,,,
cg15185986,-0.2991,0.0374,1.19E-15,,,
cg05486260,-0.26553,0.0332,1.19E-15,,,
cg02681370,-0.27171,0.0339,1.19E-15,,,
cg25356006,-0.28866,0.0361,1.19E-15,,,
cg10046401,0.33062,0.0413,1.19E-15,,,
cg02882004,-0.17045,0.0213,1.19E-15,,,
cg03376340,-0.22355,0.0279,1.19E-15,,,
cg26694386,-0.30208,0.0377,1.19E-15,,,
cg17489690,-0.30398,0.038,1.20E-15,,,
cg06881239,-0.16953,0.0212,1.20E-15,,,
cg19862899,-0.21519,0.0269,1.20E-15,,,
cg03117079,-0.1466,0.0183,1.20E-15,,,
cg15714223,-0.13316,0.0166,1.21E-15,,,
cg02827175,-0.1734,0.0217,1.21E-15,,,
cg00842076,-0.32405,0.0405,1.22E-15,,,
cg21302133,-0.31738,0.0397,1.22E-15,,,
cg17818731,0.20213,0.0253,1.22E-15,,,
cg21281463,0.19528,0.0244,1.22E-15,,,
cg11320144,-0.20763,0.0259,1.22E-15,,,
cg14591001,-0.3697,0.0462,1.22E-15,,,
cg07749613,-0.35933,0.0449,1.23E-15,,,
cg20052079,-0.27521,0.0344,1.23E-15,,,
cg22814740,-0.2278,0.0285,1.23E-15,,,
cg19702343,-0.10476,0.0131,1.23E-15,,,
cg24035898,0.266,0.0332,1.23E-15,,,
cg07377907,-0.20758,0.0259,1.23E-15,,,
cg04896437,-0.23526,0.0294,1.23E-15,,,
cg03286535,-0.13261,0.0166,1.24E-15,,,
cg04800788,-0.22557,0.0282,1.24E-15,,,
cg03231860,0.15723,0.0197,1.24E-15,,,
cg27330193,-0.38642,0.0483,1.24E-15,,,
cg27093242,-0.3349,0.0419,1.24E-15,,,
cg21742071,-0.34603,0.0433,1.24E-15,,,
cg03539717,-0.26291,0.0329,1.25E-15,,,
cg12081645,-0.47791,0.0597,1.25E-15,,,
cg10385208,-0.1697,0.0212,1.25E-15,,,
cg21589273,-0.15974,0.02,1.25E-15,,,
cg25152404,0.16216,0.0203,1.25E-15,,,
cg06895295,-0.12293,0.0154,1.26E-15,,,
cg18721742,-0.15172,0.019,1.26E-15,,,
cg15768901,0.3511,0.0439,1.26E-15,,,
cg11235787,-0.17166,0.0215,1.26E-15,,,
cg26261563,-0.27555,0.0344,1.26E-15,,,
cg27015161,-0.25443,0.0318,1.26E-15,,,
cg12114200,-0.51151,0.064,1.26E-15,,,
cg01824603,-0.27798,0.0348,1.26E-15,,,
cg06881965,-0.47557,0.0595,1.27E-15,,,
cg13624988,-0.25947,0.0324,1.27E-15,,,
cg05849109,0.2726,0.0341,1.27E-15,,,
cg00688820,-0.33815,0.0423,1.27E-15,,,
cg18066598,0.26787,0.0335,1.27E-15,,,
cg00777198,-0.51626,0.0646,1.28E-15,,,
cg10138338,-0.34101,0.0426,1.28E-15,,,
cg13435832,-0.39542,0.0494,1.28E-15,,,
cg26479868,-0.22394,0.028,1.28E-15,,,
cg10820158,-0.24805,0.031,1.28E-15,,,
cg14098737,0.35869,0.0449,1.28E-15,,,
cg06767314,-0.21689,0.0271,1.28E-15,,,
cg26049998,-0.42659,0.0533,1.28E-15,,,
cg13098071,-0.37417,0.0468,1.28E-15,,,
cg00271204,0.18423,0.023,1.28E-15,,,
cg18752880,-0.37262,0.0466,1.29E-15,,,
cg16352830,-0.26904,0.0336,1.29E-15,,,
cg00561854,-0.50043,0.0626,1.29E-15,,,
cg25193885,-0.25338,0.0317,1.30E-15,,,
cg08307171,-0.45509,0.0569,1.30E-15,,,
cg17329534,-0.16461,0.0206,1.30E-15,,,
cg20444218,-0.14978,0.0187,1.31E-15,,,
cg01633184,-0.22451,0.0281,1.31E-15,,,
cg18055585,-0.22616,0.0283,1.32E-15,,,
cg05090351,0.24918,0.0312,1.32E-15,,,
cg15332159,-0.21852,0.0273,1.32E-15,,,
cg22236066,-0.41599,0.052,1.32E-15,,,
cg03872339,-0.20776,0.026,1.34E-15,,,
cg19861288,-0.15746,0.0197,1.34E-15,,,
cg19286672,-0.17738,0.0222,1.34E-15,,,
cg03734794,-0.18322,0.0229,1.34E-15,,,
cg00309313,-0.37769,0.0473,1.34E-15,,,
cg22138216,-0.11424,0.0143,1.34E-15,,,
cg10713715,-0.13559,0.017,1.34E-15,,,
cg11529437,-0.20828,0.0261,1.35E-15,,,
cg11235543,-0.36789,0.046,1.35E-15,,,
cg03545972,-0.4759,0.0596,1.36E-15,,,
cg06734406,0.3131,0.0392,1.36E-15,,,
cg13577556,0.29043,0.0364,1.36E-15,,,
cg23172664,-0.26443,0.0331,1.36E-15,,,
cg03698145,-0.40723,0.051,1.36E-15,,,
cg05671636,-0.34788,0.0435,1.36E-15,,,
cg08009355,-0.20832,0.0261,1.36E-15,,,
cg13375248,0.38456,0.0481,1.36E-15,,,
cg21632964,-0.16733,0.0209,1.36E-15,,,
cg08209691,-0.30058,0.0376,1.36E-15,,,
cg20392088,-0.16579,0.0208,1.37E-15,,,
cg06343669,-0.33856,0.0424,1.37E-15,,,
cg04257752,-0.32794,0.0411,1.37E-15,,,
cg13485366,-0.36781,0.046,1.37E-15,,,
cg10366261,-0.13496,0.0169,1.37E-15,,,
cg10991637,-0.18777,0.0235,1.38E-15,,,
cg05477174,0.29221,0.0366,1.38E-15,,,
cg10832281,-0.27009,0.0338,1.38E-15,,,
cg23387692,-0.1743,0.0218,1.38E-15,,,
cg27199976,0.24001,0.0301,1.38E-15,,,
cg22079077,-0.33753,0.0423,1.39E-15,,,
cg01474424,-0.22105,0.0277,1.39E-15,,,
cg13525639,-0.15762,0.0197,1.39E-15,,,
cg14162552,-0.12592,0.0158,1.39E-15,,,
cg07582655,-0.49745,0.0623,1.40E-15,,,
cg17071432,-0.15483,0.0194,1.40E-15,,,
cg01268022,-0.34309,0.043,1.40E-15,,,
cg11222217,0.3028,0.0379,1.40E-15,,,
cg25928208,-0.44881,0.0562,1.40E-15,,,
cg04560689,-0.17594,0.022,1.40E-15,,,
cg16736826,0.17883,0.0224,1.40E-15,,,
cg01942845,-0.12607,0.0158,1.40E-15,,,
cg00940433,-0.21541,0.027,1.41E-15,,,
cg10178203,-0.2463,0.0308,1.41E-15,,,
cg04913246,-0.27244,0.0341,1.41E-15,,,
cg04425521,-0.16837,0.0211,1.42E-15,,,
cg15634776,-0.19123,0.024,1.42E-15,,,
cg11182160,-0.36706,0.046,1.42E-15,,,
cg21066636,-0.45979,0.0576,1.42E-15,,,
cg09764761,-0.16535,0.0207,1.42E-15,,,
cg21640654,-0.23521,0.0295,1.42E-15,,,
cg09872523,-0.1475,0.0185,1.42E-15,,,
cg18598117,-0.45025,0.0564,1.43E-15,,,
cg00612633,-0.22204,0.0278,1.43E-15,,,
cg10625365,-0.133,0.0167,1.43E-15,,,
cg13827361,0.31355,0.0393,1.43E-15,,,
cg06605704,-0.33455,0.0419,1.44E-15,,,
cg02176502,-0.21954,0.0275,1.44E-15,,,
cg03876085,-0.13454,0.0169,1.44E-15,,,
cg04498153,-0.21869,0.0274,1.44E-15,,,
cg17418784,-0.22253,0.0279,1.44E-15,,,
cg16476427,-0.27084,0.0339,1.45E-15,,,
cg13420744,0.22467,0.0282,1.45E-15,,,
cg01336446,-0.50229,0.0629,1.45E-15,,,
cg00481600,-0.15879,0.0199,1.45E-15,,,
cg26244646,-0.23455,0.0294,1.45E-15,,,
cg19674091,-0.2228,0.0279,1.45E-15,,,
cg15402232,0.25947,0.0325,1.46E-15,,,
cg27485596,-0.3621,0.0454,1.46E-15,,,
cg14906976,-0.41786,0.0524,1.46E-15,,,
cg05903720,-0.50463,0.0632,1.47E-15,,,
cg06994022,-0.25326,0.0317,1.47E-15,,,
cg16190688,0.15659,0.0196,1.47E-15,,,
cg22027151,0.29208,0.0366,1.48E-15,,,
cg16196274,0.25276,0.0317,1.49E-15,,,
cg22688564,-0.1182,0.0148,1.49E-15,,,
cg04885881,-0.13357,0.0167,1.49E-15,,,
cg25165860,-0.30363,0.0381,1.49E-15,,,
cg26525076,-0.47101,0.059,1.49E-15,,,
cg09863248,-0.23904,0.03,1.49E-15,,,
cg16409409,0.1541,0.0193,1.50E-15,,,
cg04897900,-0.45267,0.0567,1.50E-15,,,
cg23999318,0.2076,0.026,1.50E-15,,,
cg09863630,0.23267,0.0292,1.50E-15,,,
cg01352090,-0.19335,0.0242,1.50E-15,,,
cg07489132,-0.52165,0.0654,1.51E-15,,,
cg14199187,-0.31345,0.0393,1.51E-15,,,
cg03786327,0.27261,0.0342,1.52E-15,,,
cg12235459,0.21006,0.0263,1.52E-15,,,
cg06581825,-0.30738,0.0385,1.52E-15,,,
cg24002003,-0.27723,0.0348,1.53E-15,,,
cg19856845,-0.28934,0.0363,1.53E-15,,,
cg02357336,0.31097,0.039,1.53E-15,,,
cg08200546,0.19369,0.0243,1.53E-15,,,
cg17854440,-0.21887,0.0274,1.53E-15,,,
cg23978504,0.28301,0.0355,1.54E-15,,,
cg23525708,-0.28559,0.0358,1.54E-15,,,
cg09180566,-0.21437,0.0269,1.55E-15,,,
cg22552736,0.20816,0.0261,1.55E-15,,,
cg08720365,-0.15718,0.0197,1.55E-15,,,
cg20739013,0.24665,0.0309,1.55E-15,,,
cg22953865,0.24566,0.0308,1.56E-15,,,
cg10941185,-0.25138,0.0315,1.56E-15,,,
cg14227460,-0.19006,0.0238,1.56E-15,,,
cg21211187,-0.39731,0.0498,1.56E-15,,,
cg21487561,-0.36116,0.0453,1.56E-15,,,
cg17379666,-0.28008,0.0351,1.56E-15,,,
cg00925802,0.24345,0.0305,1.56E-15,,,
cg10976772,-0.48807,0.0612,1.56E-15,,,
cg18191209,-0.09955,0.0125,1.57E-15,,,
cg07145783,-0.17787,0.0223,1.57E-15,,,
cg22610676,-0.22829,0.0286,1.57E-15,,,
cg16169675,-0.33371,0.0419,1.57E-15,,,
cg24599996,0.21733,0.0273,1.60E-15,,,
cg13526040,-0.16523,0.0207,1.60E-15,,,
cg13851767,-0.13475,0.0169,1.60E-15,,,
cg10203922,0.23306,0.0292,1.60E-15,,,
cg23212796,-0.35995,0.0452,1.61E-15,,,
cg25711003,-0.1918,0.0241,1.61E-15,,,
cg24008219,-0.32712,0.0411,1.61E-15,,,
cg03807883,-0.1378,0.0173,1.61E-15,,,
cg11134334,-0.37219,0.0467,1.61E-15,,,
cg18909389,-0.17127,0.0215,1.61E-15,,,
cg12362077,-0.29679,0.0372,1.61E-15,,,
cg09801334,0.11618,0.0146,1.62E-15,,,
cg27066989,-0.21586,0.0271,1.62E-15,,,
cg19279257,-0.13502,0.0169,1.62E-15,,,
cg27131563,-0.28034,0.0352,1.62E-15,,,
cg00614360,-0.34192,0.0429,1.62E-15,,,
cg22590902,-0.31596,0.0397,1.62E-15,,,
cg05177519,0.23472,0.0295,1.63E-15,,,
cg12623536,0.24901,0.0313,1.63E-15,,,
cg13290476,-0.23745,0.0298,1.63E-15,,,
cg00472277,-0.432,0.0542,1.63E-15,,,
cg20257553,0.10078,0.0126,1.63E-15,,,
cg06492744,-0.36343,0.0456,1.63E-15,,,
cg04212340,-0.29367,0.0369,1.63E-15,,,
cg07405771,0.16156,0.0203,1.64E-15,,,
cg04231636,0.13791,0.0173,1.64E-15,,,
cg17164093,-0.2178,0.0273,1.64E-15,,,
cg04813904,-0.30926,0.0388,1.64E-15,,,
cg14565903,-0.33306,0.0418,1.64E-15,,,
cg04787317,-0.18399,0.0231,1.64E-15,,,
cg11117177,-0.27621,0.0347,1.65E-15,,,
cg13329242,0.23653,0.0297,1.65E-15,,,
cg08227290,-0.34133,0.0429,1.65E-15,,,
cg00626312,-0.19831,0.0249,1.66E-15,,,
cg17718960,0.22442,0.0282,1.66E-15,,,
cg20398418,0.44594,0.056,1.66E-15,,,
cg12497581,0.23701,0.0298,1.66E-15,,,
cg03756778,-0.16688,0.021,1.66E-15,,,
cg22893791,0.24835,0.0312,1.66E-15,,,
cg12967723,-0.32443,0.0407,1.67E-15,,,
cg24020152,-0.32062,0.0403,1.67E-15,,,
cg21197905,-0.24811,0.0312,1.67E-15,,,
cg23424136,0.33846,0.0425,1.68E-15,,,
cg02308150,-0.15326,0.0192,1.68E-15,,,
cg24447625,0.43309,0.0544,1.68E-15,,,
cg27614723,-0.31857,0.04,1.68E-15,,,
cg09821701,-0.37545,0.0472,1.69E-15,,,
cg21762523,0.48098,0.0604,1.69E-15,,,
cg02682525,-0.11401,0.0143,1.70E-15,,,
cg01209566,-0.25658,0.0322,1.73E-15,,,
cg11690884,-0.4605,0.0579,1.73E-15,,,
cg09989681,-0.15422,0.0194,1.73E-15,,,
cg10906415,0.15963,0.0201,1.73E-15,,,
cg16042943,-0.23067,0.029,1.74E-15,,,
cg03562531,-0.38925,0.0489,1.74E-15,,,
cg09038962,0.28142,0.0354,1.74E-15,,,
cg00520441,0.22959,0.0288,1.74E-15,,,
cg13436417,-0.2028,0.0255,1.74E-15,,,
cg04737124,-0.25698,0.0323,1.74E-15,,,
cg20811857,-0.2892,0.0363,1.75E-15,,,
cg19629120,-0.19465,0.0245,1.75E-15,,,
cg17973115,-0.25659,0.0322,1.75E-15,,,
cg11762346,-0.28315,0.0356,1.75E-15,,,
