cpg,beta,p
cg16055410,-0.499287339,1.23208E-05
cg12817959,-0.208422498,1.23593E-05
cg06501716,-0.425193594,1.23661E-05
cg06419268,-0.203824357,1.23713E-05
cg26385743,-0.158144377,1.23717E-05
cg00335744,-0.296018112,1.23818E-05
cg05048402,-0.254449073,1.23882E-05
cg21171320,-0.181186935,1.23991E-05
cg00073090,-0.198611601,1.24024E-05
cg07875090,-0.282254115,1.24057E-05
cg16881676,-0.31283453,0.000012412
cg26177041,-0.25384198,1.24228E-05
cg20821314,-0.515019774,1.24231E-05
cg07813495,-0.298463989,1.24451E-05
cg21218957,-0.195198566,1.24457E-05
cg01811416,-0.172315947,1.24573E-05
cg08445550,-0.41552864,1.24618E-05
cg25100962,-0.255604973,1.24979E-05
cg22589728,0.448443556,1.25031E-05
cg24889829,-0.256588951,1.25389E-05
cg06218787,-0.208068364,1.25522E-05
cg22544881,-0.294692449,0.000012553
cg26311501,-0.272131955,1.25606E-05
cg00375031,-0.102748293,1.26127E-05
cg05572362,-0.229779336,1.26178E-05
cg23498925,-0.177501627,1.26659E-05
cg13562816,-0.30474349,1.26687E-05
cg08782899,-0.412654335,0.000012673
cg11947857,-0.18968574,1.26772E-05
cg07617814,-0.274350455,1.26925E-05
cg25702480,-0.298300146,0.000012702
cg09887220,0.160740099,1.27062E-05
cg18984715,-0.176770594,1.27156E-05
cg09175338,-0.341799177,1.27174E-05
cg21426003,0.376495772,1.27208E-05
cg04891040,-0.164874161,1.27346E-05
cg14520423,-0.239312105,1.27353E-05
cg06050964,-0.30458811,1.27365E-05
cg06962748,-0.267446229,1.27365E-05
cg02721693,-0.428287608,1.27515E-05
cg19917530,-0.199793223,1.27572E-05
cg21090182,-0.29450708,1.27594E-05
cg15611112,-0.255862497,1.27667E-05
cg07907386,0.317603015,1.27697E-05
cg09076821,-0.288852503,1.27895E-05
cg16709353,-0.163396316,1.28311E-05
cg10761804,-0.243788173,1.28335E-05
cg15259986,0.205526552,1.28552E-05
cg07252539,-0.310930295,1.28594E-05
cg24635109,-0.478529225,0.000012871
cg00217080,-0.21710424,1.28755E-05
cg16493042,-0.43953116,1.28781E-05
cg23035209,-0.220780401,1.28935E-05
cg06617449,-0.486139496,1.28998E-05
cg08473725,-0.214305577,1.29205E-05
cg14631834,0.382022164,1.29439E-05
cg12302987,-0.179033232,1.29682E-05
cg15550972,-0.292849484,1.29802E-05
cg18835300,-0.34673742,0.000013007
cg25827666,-0.290963706,1.30082E-05
cg00699993,0.290106922,1.30126E-05
cg07393570,-0.448357977,0.000013017
cg02637654,-0.208031277,1.30171E-05
cg24662231,-0.175192953,1.30201E-05
cg26905258,-0.238506774,1.30384E-05
cg12740863,-0.255829896,1.30402E-05
cg06779113,-0.141720196,1.30459E-05
cg24488891,0.297299653,0.000013056
cg03147185,-0.351435051,1.30612E-05
cg10472711,-0.33049065,1.30797E-05
cg00765922,0.132774583,1.30968E-05
cg09169117,-0.347364513,1.30989E-05
cg06228828,-0.251020877,1.31147E-05
cg00423291,-0.250377316,1.31173E-05
cg04872610,-0.232894057,1.31321E-05
cg08260891,0.295400113,0.000013144
cg00788170,-0.188740744,0.000013155
cg12150784,0.124731341,1.31787E-05
cg13378013,0.49440443,1.31806E-05
cg11313708,-0.223794879,1.31872E-05
cg00778928,-0.309381317,1.31891E-05
cg13610138,-0.320291373,0.000013204
cg20927567,-0.341344003,1.32136E-05
cg09900242,0.349261527,1.32224E-05
cg25529393,-0.321434843,0.000013243
cg00670915,-0.288953515,1.32454E-05
cg18148498,-0.32065683,1.32488E-05
cg19811994,-0.37722109,1.32515E-05
cg11831116,-0.175416595,1.32521E-05
cg16462073,0.300921173,1.32563E-05
cg01330280,-0.311771377,1.32737E-05
cg03760839,0.158784169,1.32949E-05
cg06341701,0.101286201,1.33053E-05
cg26542254,0.160130691,1.33243E-05
cg19190163,-0.441147184,0.000013328
cg26863750,-0.263943319,1.33329E-05
cg06816235,0.118664342,1.33333E-05
cg16001384,-0.195684885,1.33614E-05
cg22242842,-0.334165041,0.000013362
cg22947965,-0.293993273,1.33708E-05
cg03831847,-0.525536618,1.34096E-05
cg00837398,-0.206455598,1.34147E-05
cg07807757,-0.208794608,1.34217E-05
cg08812189,0.146283362,1.34432E-05
cg19106237,-0.303716854,1.34586E-05
cg01215682,-0.241427236,0.000013462
cg21913981,-0.379464214,1.34665E-05
cg09803177,-0.344335078,1.34768E-05
cg15249341,-0.269994403,1.34965E-05
cg16720807,-0.230553743,1.35011E-05
cg08276328,-0.205685914,0.00001351
cg05852040,0.448562258,1.35306E-05
cg10230314,-0.36007685,1.35464E-05
cg21839972,-0.280086101,1.35481E-05
cg01442064,-0.154933661,1.35509E-05
cg06644721,-0.28294925,1.35529E-05
cg20725704,-0.319594146,1.35812E-05
cg15123662,-0.160706095,1.35865E-05
cg27216937,0.483565675,1.35897E-05
cg20809224,-0.195994799,1.36043E-05
cg17795252,-0.272142325,1.36062E-05
cg24935220,-0.336986273,1.36162E-05
cg16554164,-0.207884994,1.36169E-05
cg09273059,-0.227798995,1.36329E-05
cg18289490,-0.359130708,1.36381E-05
cg17421241,-0.265823109,1.36491E-05
cg10068300,0.113103411,1.36492E-05
cg11330139,-0.18688827,1.36494E-05
cg08541649,-0.20641074,1.36544E-05
cg13823169,-0.255418375,1.36654E-05
cg04255770,-0.286943901,0.000013673
cg25995289,-0.155414334,1.36991E-05
cg26363598,-0.340608095,1.37049E-05
cg16244648,-0.230577988,1.37134E-05
cg06106126,-0.224038912,0.000013721
cg22303418,0.145722447,1.37238E-05
cg21536086,-0.218822785,1.37304E-05
cg12656815,-0.148308717,1.37385E-05
cg15153141,-0.463814891,1.37454E-05
cg23222406,-0.207028811,0.000013765
cg13587908,-0.195917908,0.000013773
cg10995473,-0.410858461,1.37809E-05
cg00689330,-0.333900857,1.37878E-05
cg08246428,-0.186872465,1.37968E-05
cg26983304,-0.198799081,1.38157E-05
cg18273575,0.222093132,1.38185E-05
cg02960948,0.212424961,1.38338E-05
cg13172001,0.411813316,1.38869E-05
cg06202737,-0.146265282,1.38915E-05
cg25607249,-0.657114427,1.38981E-05
cg06951580,-0.382761176,1.39035E-05
cg11904429,-0.573461216,1.39142E-05
cg27109238,-0.272775623,1.39177E-05
cg08291000,-0.11567693,1.39304E-05
cg06538549,-0.410496707,1.39316E-05
cg25017584,-0.20829108,1.39657E-05
cg26509071,-0.305758634,1.39973E-05
cg27050612,-0.335286059,1.40303E-05
cg06530319,-0.162294969,1.40487E-05
cg07443710,-0.205312829,1.40506E-05
cg05855618,0.225274513,1.40854E-05
cg06427176,-0.215975294,1.40879E-05
cg17786516,-0.404995525,0.000014099
cg16664732,-0.179390286,0.000014103
cg10893908,-0.38350038,0.00001411
cg22497336,-0.263972407,1.41372E-05
cg15863254,-0.091929563,1.41484E-05
cg10021364,-0.243218918,1.41551E-05
cg17463505,-0.142514201,1.41609E-05
cg14119263,-0.481008336,1.41772E-05
cg27128001,-0.354175577,1.41835E-05
cg09702096,-0.205410189,1.41844E-05
cg08923100,0.171694048,1.41884E-05
cg07066860,-0.273112706,1.42002E-05
cg10866062,-0.165774922,1.42031E-05
cg22439459,-0.394826041,1.42116E-05
cg26894523,0.414081722,1.42344E-05
cg25585043,-0.352772609,1.42424E-05
cg00694180,-0.170264031,1.42688E-05
cg25677314,-0.224842115,1.42735E-05
cg01932734,-0.412638397,1.42764E-05
cg24755931,-0.237766665,1.42834E-05
cg22434923,-0.194719398,0.000014293
cg00366252,-0.22183954,1.43054E-05
cg04561237,-0.284668281,1.43081E-05
cg14642298,-0.116922558,1.43107E-05
cg11503710,-0.127878212,1.43135E-05
cg08407620,-0.390541372,1.43187E-05
cg12417176,-0.388940784,1.43226E-05
cg06037693,-0.221281515,1.43339E-05
cg14688178,-0.247825958,1.43387E-05
cg23222057,-0.33767564,1.43724E-05
cg03354113,0.195686593,1.44001E-05
cg05641843,-0.295478664,1.44005E-05
cg01503299,-0.40405634,1.44009E-05
cg13630114,-0.348176111,1.44115E-05
cg20950465,-0.294366633,1.44168E-05
cg03646889,0.291126899,1.44271E-05
cg13538990,-0.474682901,1.44344E-05
cg05004518,-0.364385865,1.44394E-05
cg26379258,0.238088363,1.44787E-05
cg19390934,-0.316567695,1.44975E-05
cg04697635,-0.255321907,1.45012E-05
cg11185473,-0.145078468,1.45251E-05
cg05390356,-0.180797673,0.000014537
cg13664588,-0.340502932,1.45554E-05
cg09372525,-0.31249949,1.45969E-05
cg00988592,-0.259229804,1.45989E-05
cg07186154,0.277245675,1.46179E-05
cg17294136,-0.19801665,0.000014658
cg21196487,-0.236873068,1.46631E-05
cg09705748,-0.085264516,1.46962E-05
cg10436631,-0.343290694,1.47231E-05
cg08273957,0.27248214,0.000014724
cg02837194,-0.503217399,1.47468E-05
cg04294383,-0.16160493,1.47844E-05
cg22089878,0.088382532,1.48057E-05
cg10533282,-0.087325731,1.48088E-05
cg00289094,-0.238509516,0.000014813
cg02441747,0.108217236,1.48333E-05
cg11596902,-0.235533147,1.48444E-05
cg17900199,-0.3269344,1.48506E-05
cg20832020,-0.432909465,1.48611E-05
cg17221316,-0.182066667,1.48746E-05
cg12394706,-0.283638058,1.48899E-05
cg09269454,-0.212340583,1.49136E-05
cg23433532,-0.52605903,0.000014946
cg08356738,-0.237743392,1.49488E-05
cg08732352,0.216272324,1.49801E-05
cg03856024,-0.264503963,1.49865E-05
cg21661549,-0.101494478,1.49969E-05
cg03925072,-0.277375291,1.50081E-05
cg04908668,-0.502059442,1.50267E-05
cg14332524,-0.332683903,0.000015029
cg10429523,-0.330933041,1.50557E-05
cg15075241,-0.364619917,1.50671E-05
cg14821923,-0.210251928,0.000015079
cg16795307,0.41890135,1.50912E-05
cg09036468,-0.321408993,1.51037E-05
cg20550458,-0.212721029,1.51161E-05
cg27527993,-0.188153463,1.51208E-05
cg20675440,-0.200588078,1.51331E-05
cg04102620,-0.194423218,1.51341E-05
cg08464505,-0.222744225,1.51364E-05
cg03053579,0.14285752,1.51531E-05
cg05136956,-0.171671789,1.51602E-05
cg10531637,-0.305452956,1.51631E-05
cg14511677,0.123387378,1.51692E-05
cg08616585,-0.140825296,1.51815E-05
cg04793888,-0.270061594,1.51992E-05
cg14143723,-0.32729612,0.000015209
cg23786600,-0.178669616,1.52131E-05
cg20678043,-0.266870784,1.52173E-05
cg17513565,-0.182757764,1.52256E-05
cg07999845,0.186830456,1.52327E-05
cg24310959,-0.311900462,1.52409E-05
cg17176894,0.476210858,1.52431E-05
cg12572049,0.121382261,1.52576E-05
cg07192622,-0.248823428,0.00001526
cg22184096,-0.146438508,1.53058E-05
cg02519286,-0.390861099,1.53097E-05
cg13586051,-0.425620051,1.53117E-05
cg13898430,-0.180518861,1.53137E-05
cg00652332,-0.194534303,1.53391E-05
cg06652329,0.259274274,1.53496E-05
cg16576033,-0.434356241,1.53533E-05
cg23654401,-0.599975125,1.53536E-05
cg17875320,-0.255830529,1.53549E-05
cg04384912,-0.183404248,1.53583E-05
cg10503697,-0.238304235,1.53646E-05
cg26513304,-0.19271074,1.53751E-05
cg16360432,-0.180096523,0.000015382
cg13177421,-0.35001113,1.53833E-05
cg26563814,-0.279927226,1.53907E-05
cg23478124,-0.440361674,0.000015404
cg26315985,-0.390517093,1.54119E-05
cg09981533,-0.301851594,0.000015425
cg18277815,-0.252849458,0.000015442
cg14368852,-0.214689483,1.55608E-05
cg06642177,-0.621089224,1.55841E-05
cg01100912,0.189471073,1.56023E-05
cg00070870,-0.22137736,1.56032E-05
cg19335412,-0.267666713,1.56109E-05
cg00598204,-0.35023417,1.56125E-05
cg05199682,-0.347144915,1.56129E-05
cg19171919,-0.265739719,0.000015627
cg18748064,-0.377110357,1.56347E-05
cg17791489,-0.296479722,0.000015647
cg04510398,-0.201014748,0.000015694
cg03254336,-0.296476954,1.57042E-05
cg17448336,0.194121177,1.57098E-05
cg10340117,-0.32360901,1.57133E-05
cg11114503,-0.321880488,1.57219E-05
cg03272310,-0.391840861,1.57231E-05
cg08305942,-0.273136249,1.57432E-05
cg02957799,-0.198669229,1.57451E-05
cg22405226,-0.399424984,1.57565E-05
cg10713515,-0.24386447,1.58059E-05
cg16226642,-0.327091956,1.58062E-05
cg18935014,-0.176505243,1.58199E-05
cg04170623,-0.367510387,1.58259E-05
cg11967108,-0.238148223,1.58384E-05
cg22102078,-0.362902683,0.00001585
cg09623085,-0.193102777,1.58548E-05
cg16250812,-0.231899723,1.58572E-05
cg15043801,-0.14983179,1.58604E-05
cg25869317,-0.287135608,1.58872E-05
cg09349094,-0.129094563,1.58933E-05
cg24149237,-0.19681631,1.59029E-05
cg08490107,-0.289408006,1.59077E-05
cg08257009,-0.29408118,1.59117E-05
cg01702055,-0.426947397,1.59232E-05
cg17903229,-0.267718378,1.59307E-05
cg04230073,-0.318727704,1.59319E-05
cg26010751,-0.249520278,1.59466E-05
cg11678864,-0.176611979,1.59532E-05
cg19604703,-0.355128569,1.59876E-05
cg09546258,-0.222669505,1.59911E-05
cg11828203,-0.190156364,1.60046E-05
cg27287808,-0.150432756,1.60061E-05
cg04721825,0.299885722,1.60075E-05
cg09084320,-0.542394803,1.60091E-05
cg08039560,-0.286874858,1.60122E-05
cg05351942,-0.243952493,1.60132E-05
cg02459415,-0.212109858,0.000016016
cg27300829,0.459701009,1.60174E-05
cg23532322,-0.254418837,1.60273E-05
cg11816838,-0.393286877,0.000016043
cg23323158,-0.16613905,0.000016059
cg14901243,-0.354859758,1.60593E-05
cg08077155,-0.196828407,1.60614E-05
cg06087564,-0.341936501,1.60725E-05
cg24307292,0.3160129,1.60905E-05
cg21593554,-0.443729138,1.60984E-05
cg22994808,-0.206480341,1.61263E-05
cg18442362,-0.669298892,1.61354E-05
cg19291696,-0.55171763,1.61531E-05
cg08670136,-0.228307852,1.61591E-05
cg26400341,-0.16720943,1.62166E-05
cg13696351,-0.532534914,1.62405E-05
cg12107189,-0.236828072,1.62458E-05
cg11341610,-0.538268507,0.000016247
cg09676630,-0.330589348,1.62947E-05
cg23418097,-0.124443421,1.62992E-05
cg14591340,-0.187959521,1.63001E-05
cg04768606,-0.239931481,1.63019E-05
cg02626269,-0.250134619,1.63218E-05
cg02711326,0.079719952,1.63243E-05
cg18440069,-0.267561054,1.63313E-05
cg25729060,-0.197356282,1.63441E-05
cg07450805,-0.29425818,0.000016379
cg10379077,-0.380596778,1.63981E-05
cg13279927,-0.143693168,1.64103E-05
cg19670290,-0.26686189,1.64746E-05
cg09795081,-0.316076024,1.64783E-05
cg09414948,-0.133461574,1.64807E-05
cg25094569,0.09791891,1.64973E-05
cg13293266,-0.353960191,1.65099E-05
cg25310233,0.376334239,0.00001652
cg02705909,-0.192391133,1.65285E-05
cg09546889,-0.203031074,1.65431E-05
cg18434367,-0.32675184,1.65458E-05
cg22227306,-0.210062122,1.65636E-05
cg09046550,-0.352323514,1.65878E-05
cg02343467,-0.272559014,0.000016592
cg11394611,-0.420585653,1.65967E-05
cg25940517,0.161047008,1.66008E-05
cg09384035,-0.363420713,1.66232E-05
cg25508633,-0.557394441,1.66244E-05
cg15458254,-0.384304846,1.66305E-05
cg17359265,-0.193487407,1.66319E-05
cg13531460,-0.291602973,1.66346E-05
cg11106652,-0.394046604,1.66555E-05
cg05557266,-0.277628474,1.66983E-05
cg16745829,-0.377631448,0.000016703
cg02626929,-0.315463509,1.67384E-05
cg15545468,-0.276969068,1.67457E-05
cg00508543,0.118546795,1.67654E-05
cg27470486,-0.298833475,1.67741E-05
cg11859584,-0.539314644,1.67891E-05
cg25793587,-0.15187359,1.67892E-05
cg08776619,-0.204675422,1.67983E-05
cg20162626,-0.218611922,1.68099E-05
cg04842161,-0.357289849,1.68226E-05
cg00735595,-0.461152169,1.68234E-05
cg13747876,-0.215821138,1.68267E-05
cg27421679,-0.270758958,1.68286E-05
cg25872852,-0.353633137,1.68303E-05
cg26247064,-0.370475568,1.68344E-05
cg21160099,0.21488164,1.68487E-05
cg21619138,-0.275158605,1.68782E-05
cg05385496,0.110565668,1.68835E-05
cg04264129,-0.264186487,1.68914E-05
cg06226670,-0.275320211,1.68969E-05
cg18416096,-0.104580548,1.68993E-05
cg10805442,-0.174949104,1.68993E-05
cg00128601,0.09662526,1.69218E-05
cg18048370,-0.353520202,1.69279E-05
cg02039987,0.205031547,1.69297E-05
cg08069338,-0.272786582,1.69353E-05
cg24082526,-0.464880174,0.000016942
cg18845433,-0.388542265,1.69493E-05
cg06428797,-0.352737231,1.69697E-05
cg01051583,-0.241717686,1.69773E-05
cg04328413,0.232938997,1.70168E-05
cg01372366,-0.526958314,1.70368E-05
cg07629625,-1.093814453,1.70644E-05
cg13543473,-0.197422245,1.70824E-05
cg25314624,-0.310010663,1.70955E-05
cg00478421,-0.173056686,1.70956E-05
cg16264035,-0.225219906,1.71139E-05
cg10159630,0.159887769,1.71258E-05
cg18062651,-0.227641863,1.71327E-05
cg22558389,-0.556486176,0.000017156
cg25551551,-0.412454321,1.71623E-05
cg24254842,-0.297443853,1.71693E-05
cg25577842,0.082516433,1.71927E-05
cg19800035,-0.207353395,1.72368E-05
cg00614503,-0.285153447,1.72397E-05
cg25218797,-0.163728007,1.72403E-05
cg16288089,0.321650304,1.72577E-05
cg13805537,0.331100098,1.72782E-05
cg11538810,-0.168969686,0.000017293
cg21836426,-0.422645325,0.000017306
cg16612995,-0.166782854,1.73113E-05
cg13079949,-0.230048992,1.73268E-05
cg12018718,-0.379215388,1.73373E-05
cg26955835,0.119219093,1.73396E-05
cg27343325,-0.225376935,1.73849E-05
cg10244770,-0.223965848,1.73996E-05
cg20810398,-0.125395546,1.74199E-05
cg22118416,-0.437620034,1.74209E-05
cg26131754,0.185126129,1.74234E-05
cg11268739,0.087002253,1.74314E-05
cg14750277,0.133411325,1.74453E-05
cg01919999,-0.399379503,1.74554E-05
cg21491365,-0.139913593,1.74684E-05
cg04966159,-0.220991198,1.74747E-05
cg22129241,-0.168443974,1.74821E-05
cg01114138,-0.358528326,1.74883E-05
cg02741229,0.133370804,1.75053E-05
cg21244135,-0.273915483,1.75383E-05
cg08844770,-0.262273739,1.75577E-05
cg24547885,0.254621687,1.75737E-05
cg02873524,0.123585668,1.76103E-05
cg13187188,-0.182131407,1.76174E-05
cg08435780,-0.285499213,1.76361E-05
cg27486624,-0.305687213,1.76398E-05
cg00741986,-0.360789557,1.76538E-05
cg00716040,-0.389301798,1.76638E-05
cg11313335,-0.215020939,1.76758E-05
cg01796225,-0.439489103,1.76855E-05
cg10474404,-0.22753001,1.76956E-05
cg10857558,-0.478281229,0.000017712
cg01899089,-0.186936423,1.77131E-05
cg23630798,-0.221987725,1.77268E-05
cg13455829,-0.173036138,0.000017739
cg09941406,0.228543283,1.77411E-05
cg18772531,-0.301620096,1.77493E-05
cg05217312,-0.333341781,1.77637E-05
cg26326746,0.457250529,1.78093E-05
cg24704287,-0.241271585,0.000017813
cg03615933,-0.345466,1.78374E-05
cg01015663,-0.123742201,1.78521E-05
cg23735682,-0.256082458,1.78569E-05
cg23479922,0.40366752,1.78577E-05
cg26983127,-0.081265889,1.78682E-05
cg11896113,-0.145956554,1.78886E-05
cg21432954,0.154111963,0.000017889
cg16242615,-0.397544199,1.78893E-05
cg24808442,-0.312037088,1.79045E-05
cg04096697,-0.142139944,0.000017916
cg20069688,-0.304118797,1.79499E-05
cg02358653,-0.364514175,1.79566E-05
cg26662656,-0.154436704,1.79837E-05
cg01596349,-0.296685033,1.79899E-05
cg11746924,-0.160422292,1.79946E-05
cg12013591,-0.193303883,1.80002E-05
cg06026375,-0.523932567,1.80128E-05
cg24352349,-0.217443444,1.80161E-05
cg02391922,-0.282181438,1.80307E-05
cg13847070,0.329783761,0.000018056
cg17794524,-0.181248752,0.000018064
cg05062620,-0.323325877,1.80731E-05
cg26909564,-0.201010935,1.80781E-05
cg23245007,-0.305493838,0.000018081
cg01791935,-0.204110612,1.81345E-05
cg24013954,-0.20348617,1.81387E-05
cg06808751,0.299700616,1.81415E-05
cg02825373,0.120008872,1.81484E-05
cg21263269,-0.145954036,1.81571E-05
cg05809481,-0.34538104,1.81662E-05
cg00234625,-0.231562251,1.81773E-05
cg08553524,-0.307706661,1.81844E-05
cg01958906,-0.213359036,1.81874E-05
cg11441617,-0.232141334,1.82128E-05
cg04560741,-0.199294772,1.82208E-05
cg10453719,0.370746193,1.82262E-05
cg08153158,-0.231163084,1.82278E-05
cg13058623,-0.419065437,1.82288E-05
cg14797899,-0.301697664,1.82454E-05
cg01477633,-0.103621569,1.82494E-05
cg00623774,-0.21330493,1.82512E-05
cg14295306,-0.267806136,1.82833E-05
cg10817441,-0.461735807,1.82921E-05
cg03015433,0.280641726,1.82968E-05
cg27313501,-0.119373415,1.82988E-05
cg09276842,-0.488589122,1.83684E-05
cg09981830,-0.150561029,1.83743E-05
cg03876340,-0.236188785,1.83767E-05
cg06288253,-0.300698532,1.83789E-05
cg01920182,-0.278907008,0.000018396
cg12671632,-0.299171812,1.83965E-05
cg21643503,-0.295269416,1.84706E-05
cg13541713,-0.143609328,1.84765E-05
cg00516092,-0.175511113,1.84773E-05
cg24340029,-0.106754601,1.84851E-05
cg09124223,0.33854985,1.84902E-05
cg04904815,-0.146654755,1.84944E-05
cg05307752,-0.538439108,1.85183E-05
cg21607172,0.361551336,1.85253E-05
cg14557554,-0.270425849,1.85408E-05
cg17933838,-0.216656527,1.85433E-05
cg18625916,-0.493578705,0.000018547
cg23960022,-0.158944532,1.85521E-05
cg23169512,-0.177315621,1.85681E-05
cg25261377,0.392123234,1.85892E-05
cg00563352,-0.369911087,1.85909E-05
cg14633329,-0.27660966,1.85949E-05
cg14627404,-0.44159696,1.86156E-05
cg22145559,-0.112576108,1.86172E-05
cg21133433,-0.187070971,1.86537E-05
cg10603275,0.272920978,1.86579E-05
cg06994787,-0.54459966,1.86669E-05
cg16456172,-0.206329284,1.86669E-05
cg18720393,-0.162550126,1.86794E-05
cg09143059,-0.346175355,1.86817E-05
cg00735080,-0.358766272,1.86841E-05
cg04236786,-0.214516032,0.000018695
cg07709210,-0.19121974,1.87117E-05
cg12840245,-0.293447535,1.87307E-05
cg20484417,-0.278616604,1.87511E-05
cg16852756,-0.292865449,1.87514E-05
cg26328058,-0.158666434,1.88052E-05
cg22368204,-0.267353891,1.88328E-05
cg26664528,-0.454188272,1.88357E-05
cg06621620,-0.201475047,1.88393E-05
cg06914270,-0.406586856,1.88411E-05
cg24409566,-0.274683694,1.88639E-05
cg24533673,-0.202466228,1.88751E-05
cg19350870,-0.275142385,1.88782E-05
