cpg,beta,p
cg10597337,-2.516927085,2.08152E-15
cg09907201,-3.077157757,2.10506E-15
cg21251646,-3.858413081,2.12005E-15
cg00764514,-2.86795698,2.12022E-15
cg22123804,-3.286317827,2.12418E-15
cg09324225,-4.483065174,2.13044E-15
cg22240520,-2.496848485,2.16294E-15
cg16608672,-2.777616663,2.1679E-15
cg18275733,-2.31808395,2.18392E-15
cg03519451,2.875237932,2.18672E-15
cg17772535,2.736928011,2.2163E-15
cg27657326,-3.633434687,2.2299E-15
cg17843101,-3.007961546,2.23891E-15
cg12438413,-3.077256547,2.24672E-15
cg20991916,-3.400082716,2.24753E-15
cg25385529,2.906216112,2.25095E-15
cg12884510,-3.242748271,2.26215E-15
cg09505117,-3.836408948,2.26252E-15
cg05242653,-2.692655513,2.27259E-15
cg02306639,-2.457613441,2.27262E-15
cg26639730,-2.371272123,2.27896E-15
cg25075195,-2.680611182,2.28023E-15
cg11095277,-4.50040075,2.28053E-15
cg07618979,-3.850307855,2.28362E-15
cg00854594,-3.27560117,2.28482E-15
cg07798295,-2.904749849,2.28617E-15
cg00038233,-2.062834641,2.29531E-15
cg18969162,-2.353526223,2.31174E-15
cg00710269,-3.231662324,2.31995E-15
cg17019285,2.779490095,2.32809E-15
cg26299763,-2.595267369,2.32935E-15
cg13248315,-2.657538807,2.3487E-15
cg08152331,-2.621562364,2.35539E-15
cg14094333,2.183554791,2.35949E-15
cg11657535,-2.91486711,2.36028E-15
cg12518775,-2.167056655,2.36394E-15
cg12603650,-2.37019171,2.36717E-15
cg22729562,-2.37885884,2.36757E-15
cg24990803,2.123951479,2.3683E-15
cg01776221,-2.977242396,2.37558E-15
cg04264272,-3.702325983,2.38067E-15
cg07177408,-3.213301905,2.38551E-15
cg25300318,-1.96645886,2.39022E-15
cg24157219,-2.720848146,2.39228E-15
cg26609894,-3.671046985,2.40646E-15
cg17822779,-2.750961506,2.41275E-15
cg13849727,-2.783183706,2.42844E-15
cg09625274,-2.282078317,2.43051E-15
cg00995085,-2.426531348,2.43302E-15
cg08456130,2.1475893,2.44663E-15
cg16572020,-4.353851367,2.45672E-15
cg12581354,-2.437883069,2.45788E-15
cg21739681,-2.084754907,2.45938E-15
cg24901447,-3.752991987,2.46569E-15
cg02372523,-2.591461026,2.47198E-15
cg00643862,2.554517272,2.47868E-15
cg24974423,2.411623247,2.4831E-15
cg15422734,-2.431579453,2.50645E-15
cg01373932,-2.669643882,2.51144E-15
cg00781540,2.358365019,2.51223E-15
cg22495150,-3.188265326,2.52061E-15
cg24048921,-2.385249853,2.5207E-15
cg10008710,-2.700234206,2.54283E-15
cg08605442,-3.431721894,2.54521E-15
cg12525512,-1.89605588,2.54539E-15
cg07728084,-3.995184254,2.55883E-15
cg00960509,3.189167084,2.56039E-15
cg06955158,-2.151183503,2.5613E-15
cg12277888,-2.441584157,2.58023E-15
cg23101686,-2.448564337,2.5856E-15
cg14482539,2.400952315,2.59287E-15
cg13484946,2.252286591,2.60711E-15
cg12974668,-2.497900894,2.60732E-15
cg13802355,-2.324310073,2.63119E-15
cg22159716,-2.602546572,2.6483E-15
cg08476757,3.18454864,2.6572E-15
cg03116648,-2.878258775,2.65913E-15
cg14284925,2.086234694,2.66327E-15
cg17043191,-3.016908475,2.66357E-15
cg06016354,3.39591546,2.67065E-15
cg19549232,-3.528688773,2.6783E-15
cg06885468,-3.4776004,2.6877E-15
cg15997906,2.217256931,2.68779E-15
cg10501896,2.678221904,2.69505E-15
cg16848708,-2.835300165,2.69559E-15
cg02760007,2.675887777,2.69804E-15
cg09469670,-2.460256718,2.70817E-15
cg05745461,-2.977312285,2.73138E-15
cg00969680,-2.231190899,2.73142E-15
cg05556477,2.692754635,2.73886E-15
cg01172338,2.779423075,2.74621E-15
cg21969548,-3.451640787,2.75191E-15
cg00165619,-3.716782181,2.7549E-15
cg07791468,-2.863951601,2.76248E-15
cg14770633,2.636407568,2.7655E-15
cg09079168,-2.914105104,2.77366E-15
cg08398034,-4.194986732,2.77486E-15
cg04090794,-2.958567195,2.7763E-15
cg00045532,-2.984399202,2.77966E-15
cg15646967,-2.228332119,2.78854E-15
cg24674674,-2.839771785,2.79551E-15
cg19274618,-2.709702547,2.81883E-15
cg18987284,-2.909287724,2.83103E-15
cg11625451,2.662453416,2.83161E-15
cg25330773,2.290757467,2.84075E-15
cg07283616,-1.939090447,2.8482E-15
cg11983363,-1.909168089,2.84871E-15
cg04016992,-2.388872218,2.84966E-15
cg10614909,2.074899219,2.85644E-15
cg03948744,2.936892778,2.86781E-15
cg00524781,-2.431075562,2.87121E-15
cg15389153,-2.237684933,2.87686E-15
cg06127862,2.374773523,2.87975E-15
cg07017693,-3.164298118,2.88797E-15
cg02771843,2.284082185,2.89014E-15
cg23485436,-2.589102456,2.91395E-15
cg00902496,-2.151403498,2.91811E-15
cg11164269,-2.84324252,2.92692E-15
cg20086523,2.41660244,2.93694E-15
cg00328284,-3.567421832,2.95354E-15
cg24098561,-3.503538809,2.96786E-15
cg16613176,-3.278272485,2.96932E-15
cg21441945,-3.013795683,2.97878E-15
cg23877380,-2.612221122,2.9919E-15
cg01872840,-3.374088082,3.00256E-15
cg19447629,-1.982285586,3.00914E-15
cg15084945,-3.205400508,3.01514E-15
cg19236700,3.147606214,3.02926E-15
cg27212917,-1.973672837,3.04215E-15
cg07844072,-4.230752439,3.04951E-15
cg09623986,-3.629480592,3.05198E-15
cg12760479,2.561901834,3.05267E-15
cg03037218,1.979546674,3.05285E-15
cg06552195,-2.998759757,3.06196E-15
cg12221212,3.260979782,3.08942E-15
cg11962201,2.424559026,3.10483E-15
cg20035453,-3.191703308,3.10599E-15
cg14953536,-2.829965233,3.10943E-15
cg14694085,-2.353618811,3.11386E-15
cg09103518,-2.310424922,3.11663E-15
cg04200704,-1.918435265,3.12506E-15
cg26297203,-2.504691474,3.13493E-15
cg15787377,-2.837396278,3.13765E-15
cg01518398,-2.22163373,3.14172E-15
cg09497769,-3.16299103,3.14766E-15
cg21088159,-1.429467809,3.1579E-15
cg11251170,-2.444316357,3.16741E-15
cg17727418,-3.707178496,3.18628E-15
cg01626918,-3.229684783,3.20109E-15
cg16090254,-2.205299914,3.20179E-15
cg08052856,3.128113819,3.20354E-15
cg02569759,2.173447159,3.20528E-15
cg26218753,-2.310528664,3.21097E-15
cg17853071,-3.315960165,3.21724E-15
cg12755298,2.315867789,3.22253E-15
cg22907258,-3.01807251,3.23405E-15
cg08983760,-1.853140281,3.23544E-15
cg23618632,-3.437199375,3.23789E-15
cg05929700,-2.296185038,3.25047E-15
cg00757413,2.960146713,3.2713E-15
cg03027547,-2.552903716,3.27217E-15
cg08151832,-3.751433579,3.28528E-15
cg22232327,2.754781131,3.32262E-15
cg18706881,-2.599174345,3.34306E-15
cg03897851,-2.66856574,3.34864E-15
cg03139576,-2.191427916,3.36693E-15
cg21793044,-2.30805267,3.37002E-15
cg22307769,2.850951517,3.38995E-15
cg05762326,-3.245344399,3.41846E-15
cg12364031,-2.375533572,3.43605E-15
cg23100591,-2.297500294,3.43613E-15
cg19290504,3.211388726,3.43994E-15
cg07968685,-2.476659786,3.44352E-15
cg22697657,2.645377798,3.44481E-15
cg14424111,2.651446907,3.44808E-15
cg23201419,-2.189716525,3.4533E-15
cg12629250,-2.148138808,3.45882E-15
cg15556518,-2.38345606,3.4659E-15
cg09112262,-2.156758676,3.47605E-15
cg15670579,2.547819777,3.48404E-15
cg14554776,-2.295648696,3.49096E-15
cg01548340,-2.354441321,3.50348E-15
cg05320820,-2.186450531,3.5114E-15
cg13781475,-2.309024571,3.5225E-15
cg21309464,-2.985248965,3.54781E-15
cg25625616,-2.220096165,3.56005E-15
cg11745092,-1.846245126,3.57268E-15
cg00618291,-2.425411621,3.58898E-15
cg13035628,-3.046772312,3.60106E-15
cg13415628,-3.00375598,3.60606E-15
cg02724556,-2.409666669,3.60776E-15
cg14133541,-2.825547934,3.61371E-15
cg05117809,-2.46171877,3.61851E-15
cg02756231,-2.092749509,3.62433E-15
cg27464378,-3.335808266,3.6357E-15
cg06952190,-2.723523542,3.63788E-15
cg23039660,2.892938472,3.6596E-15
cg22769911,-2.483726686,3.67366E-15
cg06581830,-2.580267302,3.68449E-15
cg01880743,-3.043920624,3.68527E-15
cg03449406,1.887459685,3.68676E-15
cg25370392,-3.993073763,3.69185E-15
cg02716123,2.540174239,3.72328E-15
cg07064315,-2.470468753,3.73219E-15
cg02155543,-3.093219795,3.73447E-15
cg21291873,4.013758418,3.73876E-15
cg27160920,-3.533331545,3.7485E-15
cg15172514,-3.119795829,3.75081E-15
cg11784124,-2.847627049,3.75466E-15
cg23267554,-3.274865595,3.76191E-15
cg21902160,-3.092204901,3.76384E-15
cg23026906,-2.54513962,3.76554E-15
cg17729572,2.317509787,3.77338E-15
cg21572957,-2.807862304,3.77785E-15
cg10858195,-2.706510742,3.77834E-15
cg06819813,-3.478378566,3.77857E-15
cg10910080,-2.89381079,3.78566E-15
cg12451007,2.968911146,3.80818E-15
cg21757392,-2.25746272,3.82726E-15
cg19760249,-4.191466302,3.8573E-15
cg05655671,2.673063872,3.86003E-15
cg12168112,-1.984476025,3.8619E-15
cg00878533,-3.344966568,3.86334E-15
cg17046348,-2.829317543,3.87797E-15
cg09270031,-2.064618748,3.88296E-15
cg04525398,-2.801622103,3.89742E-15
cg26233373,-3.000126723,3.90647E-15
cg12458280,-2.956376799,3.92284E-15
cg06603377,-4.190920825,3.96733E-15
cg12154749,-3.387557304,3.97281E-15
cg06748153,2.464827908,3.99097E-15
cg15166079,-2.505744875,3.9982E-15
cg08505135,-2.717778321,4.00811E-15
cg10396171,-1.933488909,4.01832E-15
cg03464560,-3.064746717,4.03431E-15
cg26873488,-2.095952247,4.03484E-15
cg13481239,-3.054719076,4.03496E-15
cg01836858,-2.991359965,4.05256E-15
cg24065991,-2.519855951,4.05612E-15
cg24867146,2.576331264,4.06063E-15
cg19748516,-3.412276561,4.06747E-15
cg16196201,-2.855359146,4.07965E-15
cg06583873,-3.156189381,4.08851E-15
cg20677261,-2.03498247,4.09145E-15
cg17216904,3.027966728,4.10009E-15
cg20110984,-3.335828456,4.11273E-15
cg08485259,-2.876072578,4.11765E-15
cg21314304,-2.795684537,4.12945E-15
cg00808352,-3.364449061,4.13469E-15
cg20944521,-2.715772859,4.14233E-15
cg03289972,-2.636233307,4.15542E-15
cg02667348,-3.226744653,4.15683E-15
cg04501176,-2.37884178,4.16682E-15
cg01575614,2.055610055,4.17271E-15
cg18548762,-2.013035949,4.19963E-15
cg08439890,-2.690420025,4.20201E-15
cg02051981,-2.545287238,4.20496E-15
cg25472172,-3.12879242,4.20526E-15
cg21147167,-2.116532269,4.20669E-15
cg17952549,-3.519611884,4.22079E-15
cg10024446,-2.291368221,4.25233E-15
cg11412935,3.338928615,4.25268E-15
cg12978357,-2.317461007,4.25385E-15
cg02377083,-2.572000292,4.26372E-15
cg04901199,-2.836206012,4.27939E-15
cg07333418,-2.268980718,4.29662E-15
cg16732884,-4.077429101,4.29989E-15
cg13743149,-2.263445741,4.3073E-15
cg16360987,2.115425982,4.31498E-15
cg01153451,-2.821720014,4.31601E-15
cg02044621,-3.63363658,4.32478E-15
cg21524199,-2.75776477,4.33532E-15
cg16157055,-2.07985399,4.33616E-15
cg14371649,-2.323131589,4.34028E-15
cg25443137,-3.757382157,4.34055E-15
cg02564847,-2.747152845,4.34296E-15
cg13460389,-2.919621815,4.35689E-15
cg24688502,-3.587883448,4.35774E-15
cg05545882,-2.731447708,4.36186E-15
cg26418078,-2.490410601,4.40718E-15
cg19302283,-2.464880453,4.42145E-15
cg21089453,2.436736624,4.42265E-15
cg21575295,2.119217549,4.42487E-15
cg16649888,-2.214837275,4.42551E-15
cg07698804,-1.766313945,4.42689E-15
cg10425970,-2.337493335,4.43921E-15
cg06264653,-2.467196326,4.44142E-15
cg00805496,-2.489190609,4.45142E-15
cg19824055,-2.564010285,4.45298E-15
cg24546984,2.877856412,4.45373E-15
cg27218227,-2.384241734,4.46696E-15
cg11107524,-2.234344423,4.4793E-15
cg25001845,-2.559362501,4.49923E-15
cg01946574,2.18500484,4.50174E-15
cg04569888,2.760435208,4.51287E-15
cg04462547,-2.598020803,4.55614E-15
cg19193201,2.76078574,4.55696E-15
cg00001793,-2.610689805,4.56866E-15
cg14116725,-2.049771547,4.59537E-15
cg05024143,-3.643423318,4.60447E-15
cg02384530,-1.874363701,4.61132E-15
cg14509196,-2.305169654,4.61428E-15
cg14305657,-4.231216077,4.62403E-15
cg25653296,-2.371603072,4.63393E-15
cg06655187,2.799867946,4.63661E-15
cg12345955,3.266188249,4.63683E-15
cg07448840,-2.477417121,4.63724E-15
cg26428032,-2.35205077,4.6525E-15
cg23949362,-3.537811365,4.65748E-15
cg24141198,-2.932329486,4.66675E-15
cg18225311,-3.474637383,4.67448E-15
cg27486617,-2.449238733,4.69566E-15
cg24602560,-3.180498912,4.70332E-15
cg24001801,-3.039575166,4.72139E-15
ch.3.3451078R,-1.593923186,4.73068E-15
cg19183733,-2.347049532,4.73407E-15
cg06177627,2.77720541,4.74175E-15
cg03711485,-2.292243707,4.74896E-15
cg25241038,-3.54567077,4.74918E-15
cg07495755,-2.447126664,4.7762E-15
cg23357854,2.591202825,4.78228E-15
cg09388605,2.395937957,4.83444E-15
cg05130312,-4.420168338,4.85317E-15
cg07314391,-1.968432181,4.85643E-15
cg05447486,3.093157372,4.86564E-15
cg08009313,-3.182810147,4.87263E-15
cg05921316,-2.628308287,4.89307E-15
cg00854392,-2.396125648,4.90682E-15
cg14910854,-3.996437744,4.91094E-15
cg08920628,-2.094547844,4.9119E-15
cg26182313,-4.584762312,4.91359E-15
cg02608019,2.710517626,4.91736E-15
cg19973604,-3.309725418,4.92623E-15
cg20616645,-2.956718639,4.93E-15
cg21578640,2.558700211,4.93266E-15
cg11069798,-3.162655116,4.94951E-15
cg24733093,-3.111124257,4.95507E-15
cg21918513,2.669883417,4.96971E-15
cg17269581,-2.641010886,4.97049E-15
cg13834453,2.872004859,4.97247E-15
cg18657419,-3.758649056,4.98371E-15
cg00529027,3.073590768,4.98696E-15
cg25612428,-3.231423127,4.98827E-15
cg05990101,-2.575462379,4.99049E-15
cg26226139,-4.030488376,5.00965E-15
cg10407525,-2.989896949,5.01375E-15
cg11504245,-2.239995535,5.02032E-15
cg04843085,-2.938923586,5.04798E-15
cg16336120,3.223996681,5.05187E-15
cg25790043,-3.870227537,5.06491E-15
cg06991955,-2.470426615,5.0801E-15
cg17056317,-2.077748248,5.09061E-15
cg25314134,-3.318668642,5.10374E-15
cg02712145,3.093222795,5.10476E-15
cg04193083,2.123732553,5.11022E-15
cg07352757,-2.629626694,5.11532E-15
cg13231501,-2.715831713,5.12811E-15
cg01033822,-2.17806232,5.13346E-15
cg25110511,2.55715834,5.13473E-15
cg03987573,-3.157248151,5.1434E-15
cg07790826,2.844785861,5.14698E-15
cg06717289,-3.525517711,5.16698E-15
cg21068013,-2.537355974,5.18734E-15
cg09991543,-2.583397006,5.20903E-15
cg24529392,-2.724308921,5.22326E-15
cg13406003,-2.321725133,5.22478E-15
cg03151194,-2.969175448,5.23439E-15
cg24524245,-3.004546304,5.24705E-15
cg03031322,-2.520115856,5.25765E-15
cg27246933,-3.24344394,5.26539E-15
cg16927796,-2.103875483,5.26673E-15
cg11726039,2.861812537,5.28413E-15
cg22215836,-3.209424306,5.31751E-15
cg27128631,-2.723998143,5.32406E-15
cg27612821,-2.443072739,5.32764E-15
cg21919820,-2.444929812,5.33476E-15
cg20365074,1.713153263,5.35192E-15
cg03555579,-3.112938892,5.36369E-15
cg15980914,-4.573928312,5.37102E-15
cg17444493,-2.691147653,5.37133E-15
cg01245191,-2.456865733,5.3735E-15
cg26921458,-2.519494582,5.38948E-15
cg08035872,-2.169332519,5.39013E-15
cg05720980,-2.191975925,5.40739E-15
cg20820063,2.100164529,5.43147E-15
cg20014824,-2.188688775,5.43364E-15
cg08450085,-3.363322322,5.43498E-15
cg01831959,-2.63716698,5.46263E-15
cg09410171,-4.272857451,5.47171E-15
cg00593699,-3.854078227,5.47361E-15
cg15541398,-3.638733216,5.47607E-15
ch.6.1093576F,-1.928564843,5.48828E-15
cg13867274,-2.335822589,5.50817E-15
cg09309979,-2.22747685,5.51487E-15
cg00324223,-2.837547911,5.51688E-15
cg00965121,2.953870056,5.51892E-15
cg03982544,2.440522671,5.52026E-15
cg14440664,-2.21303343,5.53849E-15
cg14577211,2.504967122,5.54503E-15
cg22758697,2.694565626,5.56311E-15
cg05835241,-2.638349794,5.57562E-15
cg14824750,-3.358008312,5.58754E-15
cg22112133,-4.236351142,5.60048E-15
cg10060918,-2.725385992,5.62567E-15
cg10678908,-2.868005172,5.63754E-15
cg05203040,-2.635945538,5.63804E-15
cg16989201,-3.044889579,5.65186E-15
cg06774651,-3.141747975,5.67657E-15
cg10686225,2.472784173,5.69166E-15
cg27213226,-2.463086838,5.69661E-15
cg26662583,-3.331712831,5.71452E-15
cg18330222,-2.727134526,5.74477E-15
cg24122991,-2.768007577,5.76579E-15
cg07600211,3.757823001,5.77008E-15
cg24293898,-2.048059588,5.78368E-15
cg15681023,2.189366439,5.81268E-15
cg12483682,-2.84928479,5.81664E-15
cg20750930,-4.375972934,5.83238E-15
cg14766198,2.526935144,5.83574E-15
cg06034437,-2.774185269,5.86055E-15
cg17970598,-2.594657377,5.89507E-15
cg23920325,-3.282026652,5.89909E-15
cg03704653,-2.254595524,5.89954E-15
cg16140548,-3.386497684,5.90025E-15
cg00756362,-2.889976173,5.90355E-15
cg16489881,-2.583382013,5.91879E-15
cg20250922,-2.034830339,5.91898E-15
cg12462771,-2.322246339,5.92048E-15
cg00211496,-2.157856435,5.92433E-15
cg16558462,2.784433357,5.92663E-15
cg05581394,-3.239979174,5.9314E-15
cg08214142,-3.968225383,5.93464E-15
cg08138480,-3.022996424,5.95917E-15
cg05827732,2.68384202,5.97894E-15
cg17840203,-1.744513382,5.99649E-15
cg22255532,-2.156828529,5.99866E-15
cg01379158,2.619381148,6.01917E-15
cg26342214,-2.610139702,6.03307E-15
cg21093166,2.346684396,6.03551E-15
cg04471375,-3.039711319,6.07915E-15
cg17575113,-3.452985246,6.10904E-15
cg16750112,-2.574097299,6.10914E-15
cg07430978,-2.810847327,6.12428E-15
cg23488509,-1.985449514,6.12459E-15
cg04746406,-2.235140541,6.12941E-15
cg01062786,-1.599857737,6.13821E-15
cg12302875,-2.439020756,6.15953E-15
cg04250904,-2.126276797,6.17972E-15
cg05759424,2.427872074,6.18276E-15
cg13426829,2.476330755,6.18727E-15
cg07160246,-1.988353841,6.20564E-15
cg05823818,-2.95221309,6.22746E-15
cg05824225,2.226966359,6.24509E-15
cg21632181,-2.090027853,6.2571E-15
cg06569437,-3.44414309,6.28557E-15
cg27429663,-3.085780063,6.301E-15
cg20118364,-1.860373162,6.31409E-15
cg17792882,-2.666389559,6.33182E-15
cg02401554,-2.088090351,6.33892E-15
cg04674590,2.555843474,6.3441E-15
cg17299886,-1.806594741,6.34989E-15
cg18609490,-1.806859994,6.38199E-15
cg08144020,-2.284879827,6.39098E-15
cg00766985,2.669095743,6.39582E-15
cg13433994,2.095009163,6.39909E-15
cg25703346,2.210517792,6.41766E-15
cg12257625,2.776877574,6.43667E-15
cg04805612,2.723891455,6.47658E-15
cg14670079,-2.27482282,6.47915E-15
cg09644451,2.056651713,6.49269E-15
cg04429812,-2.261381894,6.5169E-15
cg18188079,-2.292971137,6.55537E-15
cg24195169,-2.207910304,6.6183E-15
cg25924421,-3.298953471,6.62645E-15
cg15241520,2.979331555,6.63147E-15
cg02474109,-3.290450085,6.67712E-15
cg10066481,-3.121636294,6.70396E-15
cg10866856,-2.407939274,6.70742E-15
cg21604516,2.545767415,6.72709E-15
cg00603487,-1.812597764,6.75615E-15
cg11496747,-2.963608743,6.76399E-15
cg20360454,-3.129067267,6.77347E-15
cg19632366,-2.358692525,6.79226E-15
cg10052017,-2.077174765,6.803E-15
cg19615949,-3.51060907,6.80751E-15
cg05787120,2.782682601,6.81169E-15
cg17882033,-2.157243477,6.81191E-15
cg15922678,-2.364274008,6.82405E-15
cg24889095,-2.333824815,6.83923E-15
cg12437254,-2.623474784,6.84483E-15
cg09448175,-1.86351419,6.87579E-15
cg26107100,-2.140784764,6.90334E-15
cg14822525,-3.453685571,6.91963E-15
cg13228934,-3.105519618,6.93257E-15
cg15408180,-2.993477667,6.94415E-15
cg26973045,2.801754426,6.95661E-15
cg22700505,-2.842661646,6.97289E-15
cg10347635,-1.962160287,6.98156E-15
cg03298312,-2.234456192,6.98771E-15
cg04935289,-2.774178797,6.9904E-15
cg00935351,-2.307815915,6.99684E-15
cg21463763,2.252434033,7.04603E-15
cg20128928,2.152063379,7.05231E-15
cg06318274,-2.007092284,7.05268E-15
cg21734295,-2.226678647,7.06707E-15
cg25867545,2.474420864,7.09792E-15
cg08621418,2.26934703,7.13263E-15
cg18252654,-2.358986681,7.14769E-15
cg11397033,-3.256369768,7.17076E-15
cg01316516,2.70940194,7.21302E-15
cg11589703,-4.195791897,7.22261E-15
cg06686029,3.009001251,7.24296E-15
cg25719393,-3.52489373,7.26074E-15
cg11243680,2.730884797,7.26123E-15
cg25340121,-2.651211188,7.26332E-15
cg08650320,1.890429352,7.26784E-15
cg10992704,-3.033898386,7.27025E-15
cg22964926,-2.327009019,7.27092E-15
cg24882307,-3.368674887,7.27219E-15
cg26118675,-2.348240376,7.30069E-15
cg19857932,2.255440388,7.30159E-15
cg01795660,-2.268401837,7.33705E-15
cg01297500,-2.433102616,7.34061E-15
cg15177551,-2.681630981,7.35371E-15
cg04768764,2.969672166,7.35776E-15
cg21755487,-3.142334879,7.36587E-15
cg17241999,2.36314034,7.37452E-15
cg08450091,-2.800715826,7.37472E-15
cg09790829,-3.019091523,7.3796E-15
cg20996545,-2.689374505,7.39551E-15
cg02562419,-2.326301659,7.41004E-15
cg00440702,-1.720046511,7.41189E-15
cg23982617,2.350602524,7.4168E-15
cg05185776,1.992595131,7.43153E-15
cg14568032,-2.026850496,7.44636E-15
cg20565740,2.834104436,7.45318E-15
cg06186457,-2.697874258,7.47841E-15
cg00535994,-3.122609865,7.51185E-15
cg01359809,-3.548160981,7.55272E-15
cg13040666,-2.242253891,7.55767E-15
cg22268256,-1.787862964,7.56121E-15
cg00507234,1.881629697,7.56292E-15
cg22197434,2.37307362,7.57252E-15
cg22312275,-2.22697696,7.59999E-15
cg23416307,-2.292389298,7.63316E-15
cg13447813,-2.339630576,7.64177E-15
cg24450312,2.616579258,7.66814E-15
cg07899263,-2.039858588,7.6682E-15
cg06531250,-2.710393121,7.66941E-15
cg19719547,2.390265746,7.68392E-15
cg01111842,2.61910666,7.68609E-15
cg22625576,-2.068308634,7.68836E-15
cg08357313,-3.121957516,7.69122E-15
cg27374314,-2.270946115,7.69771E-15
cg00583729,-2.529312753,7.71436E-15
cg27573735,-3.981783493,7.74794E-15
cg23348155,-2.235969126,7.76382E-15
