cpg,beta,p
cg02975259,-0.16868785,3.80955E-06
cg21552653,-0.455643453,3.8107E-06
cg15320272,-0.077114121,3.81753E-06
cg27169278,0.197075326,0.000003821
cg21211243,-0.361516447,0.000003835
cg14598198,0.206575856,0.000003839
cg09540676,-0.13348653,3.84078E-06
cg05215424,0.212909665,3.84919E-06
cg16621987,-0.20165781,3.85035E-06
cg16463165,0.125098767,3.85483E-06
cg01288598,-0.255466156,3.85718E-06
cg15741083,-0.380986112,3.85892E-06
cg07687332,0.229017244,3.85922E-06
cg19850535,0.10374694,3.85934E-06
cg21294471,0.163214167,3.8594E-06
cg24701257,-0.666293809,3.86377E-06
cg19480699,-0.253458421,0.000003864
cg21481929,-0.155055525,3.86562E-06
cg11254053,-0.196515543,3.86725E-06
cg26315277,-0.219499783,3.87657E-06
cg03506489,0.197044967,3.87875E-06
cg24513224,-0.424043521,3.87909E-06
cg26164488,-0.227997004,3.88191E-06
cg03621406,0.127112985,3.88258E-06
cg20121753,0.181790565,3.8911E-06
cg18991321,0.166977414,3.89234E-06
cg02801839,0.179670628,3.89361E-06
cg03841667,-0.503624199,3.89936E-06
cg17283899,0.228337676,3.90085E-06
cg01232717,-0.226601164,3.90765E-06
cg26744387,-0.292589042,0.000003908
cg14752426,-0.228281572,3.91035E-06
cg09770475,-0.342662794,3.91068E-06
cg21113886,0.168336976,3.9131E-06
cg17957801,0.175698798,3.91716E-06
cg17818435,0.172415062,3.92473E-06
cg12996305,-0.312346004,3.92744E-06
cg15785868,-0.577722559,3.93224E-06
cg12125117,-0.321228682,3.93253E-06
cg22876160,-0.339586289,3.93854E-06
cg10511985,-0.360438121,3.94722E-06
cg05497199,0.190804421,3.94849E-06
cg11017269,-0.495628244,3.95285E-06
cg07377675,-0.544969538,3.9575E-06
cg18535534,0.16000483,3.95755E-06
cg20460852,-0.353010843,3.96491E-06
cg03653801,-0.472439763,3.96623E-06
cg06207460,0.117414353,3.97362E-06
cg26435254,-0.186093863,0.000003974
cg11027325,0.287232107,0.000003977
cg08808367,0.183031007,3.97766E-06
cg12325349,0.151434365,3.98411E-06
cg07011445,-0.359898493,3.98661E-06
cg11336061,0.154206935,3.9868E-06
cg03324851,0.100610259,3.9884E-06
cg18625286,-0.369543603,3.98934E-06
cg02776641,0.216376185,3.99092E-06
cg24872163,0.13163377,3.99583E-06
cg04077141,0.122893142,3.99676E-06
cg09677638,-0.166106684,4.00085E-06
cg16691477,-0.436933317,4.00257E-06
cg21038996,0.160074895,4.00805E-06
cg04064675,0.171424528,4.00811E-06
cg00292047,-0.311700233,0.000004012
cg12121587,0.299720842,0.000004017
cg12148979,-0.230194906,4.01758E-06
cg09793057,-0.490380844,4.02635E-06
cg05833629,-0.131238309,4.03166E-06
cg04304333,-0.229348515,4.03213E-06
cg08965276,-0.359069356,4.03819E-06
cg06623385,0.133831898,4.0407E-06
cg23166955,-0.295163473,4.04348E-06
cg22839123,0.154400615,4.05642E-06
cg04561791,0.127000897,4.06032E-06
cg18084554,-0.320346401,4.0676E-06
cg13432391,-0.346038867,0.000004068
cg25769935,0.169257924,4.0685E-06
cg18569595,0.232535009,4.08028E-06
cg26840146,0.139341382,4.08051E-06
cg23527902,-0.252697559,4.08471E-06
cg15415507,-0.211824341,4.0857E-06
cg14283194,-0.363964751,4.09056E-06
cg08493294,0.19521448,4.09216E-06
cg25882056,-0.18892391,4.09519E-06
cg05569131,-0.271077015,4.09712E-06
cg15928538,-0.313752094,4.1037E-06
cg27331524,-0.504687675,4.10777E-06
cg18406718,-0.381346031,4.11006E-06
cg24618694,0.218237448,4.11025E-06
cg26269863,-0.280658648,4.11375E-06
cg25027167,0.143186579,4.11749E-06
cg05433911,0.181585676,4.11762E-06
cg23596233,0.123704608,4.1246E-06
cg01499546,0.148788104,4.12468E-06
cg18614381,0.155738758,4.12921E-06
cg10686375,0.130931067,4.12964E-06
cg13637402,0.188350907,4.14094E-06
cg11742068,-0.261976952,4.14171E-06
cg05587030,0.250766265,4.15059E-06
cg23671196,-0.33721255,4.15383E-06
cg04836154,-0.920139226,4.15769E-06
cg08424876,-0.285936635,4.15918E-06
cg00523901,-0.149169614,4.16845E-06
cg12192818,0.198800087,0.00000417
cg07971790,0.096949852,0.000004173
cg21606915,0.173570317,0.000004175
cg10573190,-0.235818755,4.17693E-06
cg06703062,-0.677141238,4.1772E-06
cg15377013,-0.487675523,4.17752E-06
cg13269439,-0.349542926,4.18116E-06
cg01580228,-0.185332928,4.18333E-06
cg07790752,-0.220570344,4.18471E-06
cg07266032,-0.167587413,4.18667E-06
cg10751856,-0.274720691,4.18943E-06
cg13240639,0.13577506,4.19258E-06
cg01653727,-0.229582185,0.000004194
cg03843972,0.196053358,4.19448E-06
cg11673391,-0.485769034,4.19531E-06
cg09109880,0.277029493,4.19647E-06
cg26096107,0.189931343,4.19939E-06
cg22111723,-0.435112125,4.20078E-06
cg23635789,0.209665595,4.20215E-06
cg06749053,0.152891893,4.20539E-06
cg24236870,-0.39256472,4.20731E-06
cg07156484,0.113632446,4.21007E-06
cg24781299,0.202818898,4.21043E-06
cg23258615,-0.29960066,4.21184E-06
cg23146358,-0.304452637,4.21754E-06
cg16742675,-0.496483238,4.22057E-06
cg11632238,0.153285623,0.000004221
cg00214688,0.109525939,4.22207E-06
cg06493554,-0.395433895,4.22474E-06
cg14523574,-0.245527833,4.22482E-06
cg03429034,0.101685742,4.22669E-06
cg09834232,-0.298001625,4.22688E-06
cg18125865,-0.256922335,0.000004227
cg19677795,0.183663196,4.23084E-06
cg20020464,-0.36634643,4.23431E-06
cg22563043,-0.344184127,4.25254E-06
cg07067577,-0.1720036,4.25794E-06
cg00803088,-0.711135351,4.25828E-06
cg20978600,0.17243829,4.25864E-06
cg12791492,-0.162388757,0.000004259
cg10718809,-0.306651218,4.26048E-06
cg22854981,0.134647571,4.26331E-06
cg01892547,0.093759736,0.000004265
ch.15.1458091R,0.129398083,0.000004269
cg09753839,0.173515056,4.27219E-06
cg08252934,-0.315079036,4.27839E-06
cg03446694,-0.142675888,4.28137E-06
cg17104843,0.053364838,4.2855E-06
cg17586321,-0.276136784,4.28593E-06
cg24756528,-0.537550761,4.28774E-06
cg01699217,0.380487612,4.29756E-06
cg09091424,-0.202285374,0.000004301
cg07427642,0.260733224,4.30382E-06
cg11765560,-0.445164421,4.30424E-06
cg02819851,0.155037341,4.30472E-06
cg14426371,0.095651372,4.30809E-06
cg19942731,-0.284789458,4.30815E-06
cg11408359,0.211614008,4.30927E-06
cg26538931,-0.486335681,4.31235E-06
cg11780934,0.16138038,4.3131E-06
cg07550362,0.180999534,4.31446E-06
cg04627240,-0.299062017,4.31469E-06
cg13282942,0.156288336,4.3151E-06
cg19437281,-0.151417521,4.31864E-06
cg04892170,-0.620154377,0.000004326
cg06102602,-0.226550379,4.32929E-06
cg24671245,0.142584764,4.33084E-06
cg06689961,-0.361505605,4.33408E-06
cg13634736,-0.279905177,4.33423E-06
cg22271663,0.225018181,4.33485E-06
cg00685014,0.188579693,4.33611E-06
cg03607680,0.258249887,0.000004339
cg10338338,0.177959222,4.34244E-06
cg22884516,-0.668015182,4.35138E-06
cg05497216,0.139818823,4.35334E-06
cg20692684,-0.355647604,4.35338E-06
cg02023973,-0.2901434,4.35495E-06
cg00061769,-0.469261188,4.3566E-06
cg14343687,-0.761110641,4.3578E-06
cg05467716,-0.270166025,4.35913E-06
cg14135809,-0.316648113,0.000004362
cg06456059,-0.322297212,4.3653E-06
cg17976625,0.21982036,4.36531E-06
cg06853894,-0.156946185,4.37926E-06
cg27614432,0.200191169,4.38674E-06
cg04768002,-0.143658079,0.000004389
cg20283498,-0.327478419,4.39395E-06
cg05337222,-0.292262199,4.39806E-06
cg13610392,0.127330257,4.39924E-06
cg25705526,0.150362692,4.40272E-06
cg15610437,-0.342420285,4.40575E-06
cg21022364,-0.12712188,4.40744E-06
cg23866755,-0.241253589,4.40952E-06
cg12063359,-0.199909452,4.41818E-06
cg11574180,-0.446998406,4.41926E-06
cg22766770,-0.293930063,4.42425E-06
cg09243122,-0.152422303,0.000004426
cg08907118,0.149401957,4.43339E-06
cg00367327,-0.365105437,4.43433E-06
cg00546180,-0.220865393,4.44536E-06
cg04844543,-0.395227912,0.000004446
cg03424478,0.197932952,4.45065E-06
cg16076930,0.18574254,0.000004459
cg04227026,0.165781622,4.4649E-06
cg20127188,-0.249048453,4.46562E-06
cg02547025,-0.766796765,0.000004466
cg02579136,-0.280449561,4.46987E-06
cg27649522,0.190283019,4.47144E-06
cg03728046,0.209320614,4.47483E-06
cg18248994,-0.17902409,4.47528E-06
cg12918457,-0.507733412,4.47715E-06
cg08509236,0.258849294,4.4801E-06
cg20835353,-0.443762999,4.49158E-06
cg12380209,-0.416103305,4.50131E-06
cg22974920,-0.237067218,4.50171E-06
cg21210758,0.147046438,4.5035E-06
cg21918026,0.162042686,4.50991E-06
cg13754949,0.087186286,4.51215E-06
cg21961707,0.161921509,4.51412E-06
cg05845928,-0.230508206,0.000004515
cg23909657,0.183364239,4.51681E-06
cg09384766,-0.136360925,4.51694E-06
cg19676686,-0.182521391,4.5198E-06
cg13595556,-0.321593941,0.000004524
cg04710764,0.139508594,4.52457E-06
cg09337653,0.158405049,4.52491E-06
cg03086376,-0.328705419,4.52505E-06
cg25486979,-0.233439464,4.52746E-06
cg07013698,-0.22193802,4.53184E-06
cg03476000,0.147297961,4.53294E-06
cg13668652,0.215889826,4.53375E-06
cg10487127,0.166349172,4.5347E-06
cg14511364,-0.174666435,4.54179E-06
cg12658947,0.181157627,0.000004546
cg00905524,-0.420814027,4.54649E-06
cg26932552,-0.31120115,4.54917E-06
cg03688668,-0.055605996,4.55038E-06
cg04790154,0.105245035,4.55546E-06
cg00909395,0.168508819,0.000004557
cg17630771,-0.08211261,4.55832E-06
cg02891522,-0.150216698,4.55983E-06
cg14712964,0.166129752,4.56006E-06
cg26396475,-0.118981264,4.56269E-06
cg16131748,0.163866669,4.57169E-06
cg06006130,-0.200807104,4.57523E-06
cg00497630,0.134438524,4.57648E-06
cg13989010,-0.189204194,4.57933E-06
cg07077115,-0.217371632,4.58087E-06
cg26179441,-0.230228871,4.58161E-06
cg07642705,-0.318510097,4.58207E-06
cg09558414,-0.274492387,4.58329E-06
cg01179256,0.136250486,4.59218E-06
cg25039706,-0.161226014,4.59617E-06
cg17814596,0.209537575,4.59631E-06
ch.7.44221780F,-0.496227307,4.59761E-06
cg13483597,0.206672613,0.0000046
cg21028326,-0.467652272,4.6069E-06
cg10679182,-0.224900296,4.61277E-06
cg22367144,0.166268171,4.61378E-06
cg09316544,0.126787364,4.6147E-06
cg17012160,-0.499016385,4.61811E-06
cg04941728,0.29106843,4.62074E-06
cg02385820,0.213082223,4.62209E-06
cg05677041,0.160791956,4.62236E-06
cg03241287,0.187059056,4.62263E-06
cg16185365,-0.223621994,4.62622E-06
cg26235369,-0.231771221,4.62853E-06
cg01501252,-0.346480363,4.62962E-06
cg10722636,0.182999129,4.63868E-06
cg15238008,-0.651636036,4.64686E-06
cg26929161,-0.132269577,4.65206E-06
cg07125256,0.13742135,4.65408E-06
cg19303637,-0.344524676,4.66485E-06
cg18761696,-0.140050407,0.000004665
cg00906147,-0.227875872,4.66876E-06
cg01152408,-0.263584015,4.67675E-06
cg03955175,-0.384102436,4.68468E-06
cg26869604,0.136349512,4.68471E-06
cg05500574,-0.328185945,4.68485E-06
cg16046673,0.120937903,4.68816E-06
cg14971544,0.222638437,4.69787E-06
cg26935729,-0.182454423,4.70248E-06
cg12033822,-0.235824509,4.70473E-06
cg13048008,-0.179089875,4.70523E-06
cg09007244,-0.361122811,0.000004709
cg00321480,-0.394985232,4.71075E-06
cg00177496,-0.190851269,4.72081E-06
cg05657618,0.219962573,4.7281E-06
cg18465133,-0.495521117,4.73127E-06
cg01016637,0.200927167,0.000004733
cg06618322,-0.726017371,4.73321E-06
cg17924085,0.201593064,4.73532E-06
cg19781376,-0.416225723,4.73785E-06
cg05137450,0.189723675,4.75288E-06
cg22311403,-0.226162268,4.75321E-06
cg18956481,0.17276168,4.75457E-06
cg23386659,-0.236751051,4.75549E-06
cg12173535,-0.593905592,4.76661E-06
cg13252030,0.406353839,4.7667E-06
cg12815987,-0.250276724,4.76815E-06
cg22827124,0.177987726,4.76989E-06
cg04177251,-0.327706868,4.7794E-06
cg14241129,-0.121072514,4.78024E-06
cg18854735,-0.188258071,4.78493E-06
cg20997159,0.130200818,4.79032E-06
cg16471084,0.408847405,4.79105E-06
cg06668647,-0.167124324,4.79339E-06
cg08917831,0.165550754,4.79447E-06
cg01508988,0.112270263,4.79589E-06
cg06339248,-0.329493222,0.000004796
cg11686792,-0.291340051,4.80212E-06
cg10584042,0.189598545,4.80352E-06
cg00955828,-0.35797647,4.81622E-06
cg02577436,0.190695803,4.8221E-06
cg07812957,0.158638785,4.82214E-06
cg14265813,-0.265050548,0.00000483
cg23328109,-0.194788118,4.83018E-06
cg15953602,-0.489763764,4.83073E-06
cg04114665,0.221284914,4.83108E-06
cg01309855,0.144502422,4.83523E-06
cg16364152,0.266728609,4.83861E-06
cg22344641,0.152800476,4.86247E-06
cg19584585,-0.543688203,4.86568E-06
cg06465011,-0.398145696,4.86931E-06
cg04370174,-0.261929671,0.000004871
cg06819088,-0.15638974,4.8761E-06
cg01446164,-0.364843528,0.000004878
cg26991812,-0.174789296,0.000004884
cg02716252,0.139858505,4.88582E-06
cg08159291,-0.336462966,4.88807E-06
cg23060735,-0.642123166,4.8893E-06
cg03374888,0.16330448,4.89049E-06
cg03586862,0.252843355,4.89188E-06
cg04132845,0.139720036,4.89351E-06
cg19234736,0.115587948,4.89421E-06
cg22591103,-0.563193756,4.89567E-06
cg10300236,-0.520200241,0.000004905
cg27064266,-0.211844878,0.000004906
cg06010111,0.119520783,4.90609E-06
cg06797902,-0.255190589,4.90777E-06
cg04486885,0.255993963,4.90795E-06
cg04946561,-0.313231049,4.91764E-06
cg14582220,-0.221611643,4.91809E-06
cg12814070,0.145887628,4.9186E-06
cg03202897,0.11477111,4.92825E-06
cg16587794,-0.305297522,4.93257E-06
cg14883717,-0.591678829,4.93534E-06
cg02793828,-0.126695305,4.93893E-06
cg03604819,0.138573289,4.9499E-06
cg16984335,0.131849346,0.000004952
cg21740452,-0.277351445,4.95524E-06
cg08195448,-0.160032347,4.96525E-06
cg00078867,0.1745422,4.96867E-06
cg11141561,-0.294990192,0.000004973
cg25503540,-0.101982993,4.97649E-06
cg05204798,-0.636749746,4.97817E-06
cg05385513,0.163565876,4.98027E-06
cg17952939,-0.136802993,4.98135E-06
cg27559630,-0.422755342,4.98267E-06
cg19099833,-0.77330886,4.98358E-06
cg22033189,-0.622065406,4.9904E-06
cg26649251,-0.867391743,4.9934E-06
cg16676734,0.21000733,4.99836E-06
cg10924188,0.176123573,5.00409E-06
cg27211204,-0.775386864,5.00666E-06
cg22792646,0.202410661,5.00994E-06
cg19795980,0.163744313,5.01633E-06
cg23875264,-0.221481595,5.02006E-06
cg26728422,-0.204269873,5.02067E-06
cg12624667,-0.302854818,5.02549E-06
cg18676237,-0.159504006,5.02756E-06
cg17442932,0.141851205,5.03038E-06
cg17956259,-0.180354606,5.03667E-06
cg11808854,0.31310972,5.03853E-06
cg23812325,-0.177076021,5.04011E-06
cg10879418,0.181248149,5.0435E-06
cg02227879,-0.238162866,5.04525E-06
cg11368509,0.193180835,5.05119E-06
cg27026509,-0.181120758,5.05267E-06
cg17360140,-0.687301261,5.05329E-06
cg05533539,-0.342301026,5.05539E-06
cg00807985,0.32159923,5.05754E-06
cg24481381,-0.364863027,5.06808E-06
cg20069407,-0.233345802,5.06808E-06
cg19614157,0.182963483,5.06915E-06
cg05051152,-0.341863063,5.07884E-06
cg20180148,-0.208837088,5.08109E-06
cg18864399,0.245706545,5.08785E-06
cg06484562,0.211871064,5.09551E-06
cg18493069,-1.018144674,5.10541E-06
cg03746834,-0.279281709,5.10927E-06
cg21209113,0.174322495,5.11349E-06
cg03449379,0.14354432,5.11935E-06
cg01259360,-0.250252595,5.12227E-06
cg26900616,-0.241182219,5.12264E-06
cg14761989,-0.261655266,5.12781E-06
cg08737296,0.191844027,5.12975E-06
cg11226148,0.188055518,5.14812E-06
cg16917837,-0.211953522,5.15022E-06
cg21777696,-0.438722562,5.1503E-06
cg00644814,-0.658679333,5.16093E-06
cg04223844,-0.402413342,5.16847E-06
cg21887597,0.14694787,5.17076E-06
cg03208010,0.172589973,5.1709E-06
cg02909790,0.155141026,5.17178E-06
cg13883202,-0.247574285,5.17449E-06
cg18966265,0.191546338,5.18027E-06
cg24098326,-0.300187789,5.18038E-06
cg25976786,-0.517246592,5.18545E-06
cg00473112,-0.142125757,5.18907E-06
cg04693873,0.13844599,5.1942E-06
cg00267196,-0.193181914,5.20007E-06
cg11694752,-0.379477361,0.000005205
cg10717722,0.187785323,5.20665E-06
cg17315833,-0.460943849,5.20816E-06
cg18116217,-0.743096939,5.22205E-06
cg13326801,0.197566002,5.22455E-06
cg09984469,0.236109497,5.22512E-06
cg14375754,0.217045387,5.22536E-06
cg15305172,-0.274598852,0.000005231
cg06245962,-0.255872794,0.000005237
cg14414154,-0.24214732,5.23722E-06
cg04141008,0.162512647,5.23832E-06
cg16822035,-0.281243868,0.000005242
cg03725573,0.1957615,5.24252E-06
cg07893149,-0.315894752,5.24577E-06
cg06233202,-0.195891481,5.2526E-06
cg08456760,-0.136984933,5.25938E-06
cg23170850,-0.212062845,5.26039E-06
cg14102128,-0.352515619,5.27106E-06
cg15012981,-0.795069935,5.28036E-06
cg04266460,-0.422251398,0.000005282
cg09483891,-0.407126712,5.28339E-06
cg24640588,-0.29626393,5.2857E-06
cg23011817,-0.363980785,5.28621E-06
cg05569086,0.213833702,5.28982E-06
cg01386883,0.217857806,5.29318E-06
cg10724442,-0.324341039,5.29377E-06
cg01948589,0.196435692,5.29419E-06
cg26057754,-0.261553996,5.29423E-06
cg23244559,0.191509725,5.29438E-06
cg14565651,-0.200521354,5.29734E-06
cg09755939,0.139339758,0.000005298
cg03950000,0.120076652,5.29986E-06
cg04079215,-0.207132218,0.0000053
cg18633990,-0.222266158,5.30108E-06
cg19270764,-0.40120132,5.30172E-06
cg03893446,0.212415577,5.30337E-06
cg04592976,-0.31855527,5.30679E-06
cg17243957,0.122807829,0.000005309
cg18022324,0.227222351,5.30946E-06
cg25162948,0.211742257,0.000005325
cg05447486,0.181650428,5.32862E-06
cg24139737,-0.162293587,0.000005332
cg08991599,-0.271730447,5.33378E-06
cg01534217,-0.326834516,0.000005339
ch.7.3356624R,-0.366227441,5.33966E-06
cg14219291,-0.254189511,5.34157E-06
cg24497897,-0.267755049,5.34224E-06
cg07419801,-0.490592669,5.34546E-06
cg03044510,0.290433623,0.000005354
cg20913372,-0.218691103,5.35962E-06
cg20040747,-0.304510648,5.36165E-06
cg08494545,-0.223866618,5.36674E-06
cg17967780,-0.158762755,5.3677E-06
cg06880557,-0.314612725,5.36846E-06
cg00294558,-0.162184019,5.36973E-06
cg13301155,-0.599927032,5.37183E-06
cg17614750,-0.205971565,5.38066E-06
cg04258457,-0.217573142,5.38422E-06
cg13996617,0.15195165,5.38484E-06
cg02507033,0.216160604,5.3899E-06
cg15949830,0.317446914,5.39148E-06
cg26910205,-0.2859105,0.000005395
cg12316258,0.331647562,5.39768E-06
cg00663972,0.207651995,5.41145E-06
cg26460378,-0.27414315,5.41211E-06
cg24168413,-0.250461628,0.000005415
cg07029277,0.155507198,5.41907E-06
cg07496207,-0.176202819,5.42465E-06
cg24679395,0.164960572,5.42732E-06
cg05392513,0.118303803,5.42969E-06
cg07799277,-0.178572598,5.43037E-06
cg07444288,0.14122909,5.43625E-06
cg12066624,-0.519374739,5.44261E-06
cg03922423,-0.324732333,5.44526E-06
cg06129084,0.154954201,5.44551E-06
cg25327233,0.176729957,5.44605E-06
cg18170751,0.158362644,5.44777E-06
cg14143241,-0.382327441,5.44886E-06
cg18207699,0.121441585,5.45771E-06
cg08573648,-0.238526123,0.000005459
cg16240060,-0.529639291,0.000005459
cg14088669,-0.15897502,0.000005461
cg13029731,0.167100665,5.4657E-06
cg20703752,0.173633271,5.4694E-06
cg12266953,-0.222971559,5.47284E-06
cg13196826,-0.768766769,5.47471E-06
cg09777506,0.204255807,5.47945E-06
cg13358186,-0.203543294,5.48213E-06
cg04839259,-0.31732225,5.48557E-06
cg05904366,-0.323150999,5.4869E-06
cg08005943,-0.214834461,0.000005488
cg04341343,-0.21904464,5.49265E-06
cg21126943,-0.314653136,5.50676E-06
cg13784264,0.211023988,5.50825E-06
cg06841069,-0.133053135,5.5096E-06
cg06577604,-0.219871695,5.52152E-06
cg19759549,-0.653250146,5.52321E-06
cg05576451,-0.322498599,0.000005524
cg07272305,-0.404609948,5.52541E-06
cg04772818,0.158175758,5.52919E-06
cg11494773,-0.203539479,5.53133E-06
cg26948288,-0.616633557,5.53585E-06
cg09555555,0.189185322,5.53738E-06
cg18064152,-0.261319267,5.5391E-06
cg09820716,-0.472091538,5.54493E-06
cg05221455,-0.212669099,5.54576E-06
cg21598343,-0.342117785,5.55249E-06
cg07345919,0.254447978,5.5533E-06
cg24231804,-0.172055683,0.000005556
cg15963535,-0.405347241,5.56076E-06
cg15194222,0.132975569,5.56684E-06
cg24885794,-0.186213154,5.56922E-06
cg03724445,0.165646249,5.57062E-06
cg07751641,-0.254057998,5.57369E-06
cg19587237,0.181650057,5.58124E-06
cg01854842,-0.319814897,5.59311E-06
cg11021200,-0.475586989,5.59615E-06
cg01119875,0.117627905,5.59732E-06
cg06770993,-0.27170739,0.000005603
cg26336059,-0.431796343,5.60652E-06
cg16140913,-0.18451093,5.61219E-06
cg26044171,0.200740627,0.000005615
cg26270345,0.231986353,0.000005619
cg12042055,0.207797681,5.62261E-06
cg10552847,-0.472456503,5.63381E-06
cg17336584,-0.342416547,5.63391E-06
cg23063147,-0.118427278,5.63678E-06
cg08586228,0.173079804,5.64368E-06
cg02772367,0.118668856,5.64722E-06
cg03427576,0.210162805,0.000005648
cg22654137,-0.138640296,0.00000565
cg17196244,-0.178805391,0.000005653
cg16660661,0.139018041,5.6541E-06
cg00342415,-0.165837286,5.6603E-06
cg05403316,-0.255190474,5.66307E-06
cg03039243,0.116121115,5.68112E-06
